"time","ID","lamygdala","ramygdala","lFFA","rFFA","lSTS","rSTS","lMMPFC","rMMPFC"
120,"098",0.08570916,0.051671028,0.5525708,0.53997886,-0.21681073,-0.5818177,-0.66188544,-0.2826697
120,"099",-1.1744082,-1.0114577,-0.52484494,-0.70562714,-0.5893834,-0.5974975,-0.9187536,-0.5649094
120,"100",0.18836778,-0.41873792,-0.8957046,0.9846508,0.54458416,-0.79325897,-0.55807817,-0.88896817
120,"101",-0.6412176,-0.43159968,-0.7825818,0.42414165,0.41196775,0.4612406,0.18928857,0.6340016
120,"102",0.057461545,-0.34009123,0.47173873,0.2261209,-0.19697267,0.6457001,0.29815668,0.53938884
120,"103",0.6123647,2.0094106,-1.4494263,-0.43425465,-1.1336956,-0.75979966,0.1369423,0.099580385
120,"104",-0.7924134,-0.13280606,-1.080466,-0.7719066,0.73081154,-0.44188356,2.225469,2.2784903
120,"105",0.05876837,0.032703843,-0.19943485,-0.5854424,-0.7316248,-0.33318081,-1.0368705,-0.8362287
120,"106",0.26903793,-0.016358204,-0.28732786,-0.7096267,-0.14720209,0.1536757,1.0273395,0.5483906
120,"107",0.10373767,0.0201785,0.28019732,-0.21512994,0.49772292,-0.13074979,1.0973827,0.45107633
120,"108",0.07419321,0.005292476,0.28977004,0.454552,0.41654873,-0.519843,-0.879124,-1.4097058
120,"109",-0.121007785,0.17524302,-0.43155032,0.3488143,-0.64184386,-0.38447005,-0.7047399,-0.82128984
120,"110",0.20355907,0.41649583,0.14378266,0.8544363,0.1133873,-0.18754616,0.38438526,0.8685263
120,"111",-0.99646264,-1.1510311,-0.018247953,-0.13427898,-0.21846898,-0.11603795,-0.78553087,-1.0246856
120,"112",0.43139875,0.5110372,-0.15233192,0.23307204,1.0027041,-0.04708322,-0.052915923,-0.45688295
120,"113",-0.070843145,0.5920536,0.35813594,0.21670826,0.38485426,-0.31924683,0.44619426,-0.2999861
120,"114",NA,NA,NA,NA,NA,NA,NA,NA
120,"115",-0.16079065,-1.0950933,0.5076591,0.305463,0.02818417,-0.4183177,-0.17231128,-0.4218009
120,"116",0.6127461,-0.61240065,1.3943272,0.03241382,0.76604265,0.15172201,0.57206565,0.107549
120,"117",0.50074536,0.43461645,-0.25235456,0.20631686,0.40486127,-0.056694053,0.48528558,0.54665786
120,"118",-0.22688955,-0.4343792,-0.0691944,0.2523447,0.5831057,0.045544505,0.8141486,0.5169517
120,"119",0.10685268,-0.019641586,0.93041515,-0.5247277,0.09231746,0.5706526,0.024376052,-0.39687374
120,"120",0.29728574,0.21337743,0.1533106,0.014632521,0.0937406,0.7943498,-0.2678164,-0.5121948
120,"121",-1.1571611,0.17354828,0.6968613,-1.4238099,0.9438076,-1.9332987,-1.786212,-1.8182033
120,"122",0.22077473,0.2751538,-1.1197596,0.23651624,-0.89964545,0.14600311,0.25895151,0.71910554
120,"123",0.040847145,0.031927433,0.023710156,-0.113172255,-0.0052202167,0.032334216,0.22946326,0.35168028
120,"124",0.011971002,-0.20356067,0.23800786,0.14805415,0.6462742,0.43842572,0.18612847,0.35833707
120,"125",-0.10630247,0.37164295,0.60627,0.6773232,0.71731985,0.315432,-0.31935954,0.19862458
120,"126",-0.297013,0.22410983,-1.4563854,-0.042428534,0.19149365,0.15577123,-0.0077499063,-0.79100895
120,"127",-0.14331308,0.037361924,0.10587927,0.30906135,0.41791016,0.2141163,0.036155593,0.32957298
120,"128",1.2747208,1.5209438,-0.30307657,0.004041231,-0.33748657,1.3957915,-0.052308887,0.43026122
120,"129",0.5089272,0.22118779,-0.67410624,-0.065477334,-0.9720734,0.08404638,0.1307511,0.16958976
120,"130",0.4376979,-0.08787898,0.66317093,1.4331347,0.84950066,1.4028488,0.45788592,1.6716772
120,"131",-1.1211771,-0.62579906,-0.6627561,-0.16469574,-0.28434303,-0.806798,-0.49445742,-0.99652845
120,"132",-0.37876466,-0.5974251,0.73132837,0.16710515,-0.003471279,-0.28321952,-0.13566887,-0.6574894
120,"133",0.36421242,0.8451671,-1.0772932,0.22440007,0.97321737,-0.27299035,0.10110952,-0.35653535
120,"134",0.63772523,0.46676588,-0.25067526,-0.05265032,0.69285506,1.6329803,0.47647732,-0.00065835717
120,"135",-0.79807836,-0.8138833,-0.44039422,0.3994046,0.08396907,-0.2685769,0.82717305,0.77263176
120,"136",-0.15139748,-0.016802747,-0.21097085,-0.4038725,0.2810703,0.03247253,-0.16049024,-0.5894809
120,"137",0.19656925,0.20582004,-0.022666525,-0.38790354,0.4868723,-0.13170168,-0.8144768,-0.25630575
120,"138",-0.18950638,-0.804429,0.43107438,-0.22756119,-0.44217578,-0.099411935,-0.12674093,0.8416273
120,"139",0.67294925,0.09597274,0.5746737,-0.67252034,-0.048914663,0.83077824,0.5027956,1.0048549
120,"140",0.09574912,-0.0190633,0.4915716,-0.14111848,-0.95742834,0.14134994,0.6216146,0.10856631
120,"141",-0.7679621,-0.59588605,-0.25519323,-0.21140675,-0.7835459,0.23708661,-0.36337978,-1.1664954
120,"142",0.26801977,0.34286267,0.155481,0.24873337,0.46200785,0.67315567,0.29189134,1.0025166
120,"143",0.74830353,0.6208451,0.20425263,0.38208333,0.49832067,0.61347693,0.48560637,-0.048058182
120,"144",0.013397061,0.16518193,-0.9151605,-0.006585109,0.233463,0.9463228,-0.74939716,-0.5245458
120,"145",0.598822,0.6129981,0.45119825,-0.10099516,0.93351364,-0.29125938,0.4607584,1.422046
120,"146",-0.028107455,-0.013007034,0.27219257,-0.10888716,-0.069421686,0.531641,0.38140073,1.1583452
120,"147",-0.079151355,-0.33215645,-0.42663965,-0.1639906,0.62367356,-0.18674305,1.3553039,0.44584638
120,"148",0.5189713,0.46507478,-0.4282755,-0.23602572,0.15980849,0.93498075,1.1201189,1.7990415
120,"149",-0.18335558,-0.17811275,-0.29656428,0.34152395,0.76098955,-0.05478282,0.0077306777,-0.21688342
120,"150",-0.44616058,-0.9168309,-0.57197845,0.13952728,0.66009253,-0.35634178,-0.24930191,-1.3598013
120,"151",-0.97563124,-0.14601028,0.2984439,0.045755915,0.52724236,-0.22030969,0.86127794,-0.17784281
120,"152",-0.07583917,-0.07124947,0.31218344,0.5974472,0.75764287,-0.4810689,-0.9792347,-0.7776652
120,"153",0.79219294,0.79150635,-0.3195196,-0.9664996,0.986244,1.9316299,0.49775776,-0.64437646
120,"154",0.6668119,0.4717773,0.60432935,0.3603026,-0.1375336,0.63413674,0.12632918,0.16956092
120,"155",0.22566418,0.60018265,0.22785735,0.7112163,-0.06373015,0.81820047,0.37049204,0.36065167
121,"001",-0.3652094,-0.018670801,1.0606339,0.24906461,-0.4088355,0.66804284,-0.0311355,-1.0261878
121,"002",-0.36622265,0.52003145,1.4871327,1.4254478,0.35716477,0.8277184,1.1644785,-0.3951469
121,"003",-0.8093798,-1.0986637,0.45962983,0.14447367,-0.13887647,-0.35889846,-1.5632845,-1.647467
121,"004",-0.104235314,-0.8389729,0.1972398,-0.17235017,-0.46745285,0.6355146,0.81327915,1.7659289
121,"005",-0.20291714,-0.50165766,-0.109976985,-0.47656146,-0.11475351,-0.3603428,-0.33043075,-0.08434697
121,"006",0.079061575,-0.43719712,0.48663464,-0.003968358,-1.0854733,0.5249627,-0.5756138,-0.52197444
121,"007",-0.34223542,-0.58588886,-1.2019413,-0.85007346,0.14623448,-0.24690196,-0.4642021,-0.19465491
121,"008",-0.76303816,-1.0083697,1.5336125,0.7063305,0.50740755,-0.11064386,-0.045339476,0.10226574
121,"010",-0.48298642,0.17262651,0.8687517,0.38841638,1.2709608,0.34849823,-0.16631813,0.084885724
121,"011",-0.5231493,-0.8277791,0.8044899,0.28730837,0.19623299,-0.29646108,0.48865682,0.52167726
121,"012",0.5082613,0.64681876,0.65876,-0.14630714,0.5325644,0.8144431,-0.29859555,-0.35913318
121,"013",0.5650448,0.6739142,-0.16075197,-0.9621544,-0.28415748,-0.44739398,-0.12374648,0.004672921
121,"014",0.9003718,-0.15926217,0.7433249,0.66717815,1.0596883,1.2029921,2.9622614,0.28933865
121,"015",0.4172268,0.6028116,0.60004765,1.4224002,0.10473974,1.2038584,0.32733235,-0.21598324
121,"016",0.4208766,1.1428072,1.3342581,0.7042767,1.0565555,1.4247187,0.71661127,-0.18469255
121,"017",-0.20803739,-0.33677807,-0.38854557,0.79483175,0.19817264,0.20567541,-0.28876853,-0.44696006
121,"018",-0.91663516,-0.8745494,0.08311599,0.369677,0.18612039,0.5079915,-0.44136414,-0.5105279
121,"019",0.12491075,0.14585692,0.31036073,-0.062057365,-0.21192956,-0.54434425,0.14466378,0.4513232
121,"020",0.37140414,-0.2761729,0.2803653,-0.86599714,0.6325026,0.057004023,1.5822605,0.33377028
121,"021",-1.298955,-1.4132786,0.22495699,-0.54945695,-0.44170505,-0.7537983,-0.13271531,-0.075902626
121,"022",0.76026183,1.5755457,0.5291978,0.55890405,0.9131403,0.570312,0.16145998,-0.44544935
121,"023",-0.15647852,-0.5585781,0.26433617,0.9314783,0.33221024,0.45496076,-0.29723582,-0.081049904
121,"024",0.29073796,0.44318384,0.7685007,1.5836122,0.5286909,0.6316453,0.37752977,1.0078043
121,"025",-0.75743735,-0.3701409,-0.085263684,0.027280856,-0.5055734,-0.20317984,0.94639456,-0.2556952
121,"026",-0.74228066,0.07237771,0.7619868,-0.05124166,0.5161642,-0.5965072,1.3981749,0.35477072
121,"027",-0.60823935,0.058475345,-0.08750976,0.029113865,0.81613046,-0.06507262,0.19679196,-0.82081145
121,"029",-0.9565289,-0.5674702,-0.8564515,-0.30946133,0.5770024,0.5040245,0.102257505,0.28426468
121,"030",-0.2251572,-0.037037432,-0.13955127,-0.007142776,-0.91374034,-0.4645916,-0.19784555,-0.09366876
121,"031",0.54370546,0.5424751,1.422302,0.8777712,0.23859744,0.29034024,0.5911139,0.19773689
121,"032",0.5578851,0.45801005,-1.059387,0.32371598,-0.7911023,0.92250574,1.089994,0.57808656
121,"033",-0.21669367,-0.22828823,-0.23878154,-1.1279856,-1.4302189,-0.068646416,-0.93936604,-0.5842146
121,"034",NA,NA,NA,NA,NA,NA,NA,NA
121,"035",0.7716061,0.4434414,-0.28483415,-0.27404457,0.9412575,-0.18148677,0.24789687,0.2712913
121,"036",-0.8243608,1.5654321,0.09648911,1.3044646,-0.4148124,0.5221903,-0.34559178,-0.45446557
121,"037",NA,NA,NA,NA,NA,NA,NA,NA
121,"038",0.253868,0.43043083,0.111501895,0.19480327,0.24779518,-0.29940206,0.43431193,0.47553745
121,"039",NA,NA,NA,NA,NA,NA,NA,NA
121,"041",1.1886585,1.3328869,0.86095536,1.6468757,0.93671054,0.5299493,-0.010729762,-0.07502222
121,"042",-0.18489873,0.949695,-0.38117006,0.28088528,-1.3015367,0.9677941,-0.17075941,-0.25747654
121,"043",0.9132443,0.26197645,-0.095244505,-0.6491568,-0.60873663,-0.4787301,0.10850483,-0.919452
121,"044",0.6375099,0.46866542,-0.21528356,0.17266789,0.30567685,0.11429872,1.1865141,0.48632106
121,"045",0.7666555,0.029190233,1.0119822,0.4889466,0.7787002,0.34969696,0.5166313,-0.33338428
121,"046",0.008184179,-0.25747108,-0.14633577,-0.07422535,-0.47885314,-0.24845998,0.35898528,0.49087006
121,"047",0.5197571,1.358749,-0.42495427,0.25780213,-0.252419,0.68382376,0.36754805,0.4342777
121,"048",-0.2318212,-0.47392267,-0.17177962,0.72182333,-0.22293706,-0.42544708,-0.67662823,-0.13787885
121,"049",0.83403784,0.7220943,0.9319065,0.15843147,-0.27154225,-0.089314364,-0.46549243,-0.033271987
121,"050",-1.417229,0.503848,-0.008600759,0.4321422,-0.11766865,0.35504144,0.095486544,0.9584398
121,"051",0.4998245,0.9084595,-0.6113738,0.37787205,-0.34874135,-0.387376,0.35520834,0.5566396
121,"052",0.2319353,0.6201903,0.60370076,-0.60228366,0.20514426,-0.44669962,-0.44781822,-0.59685785
121,"053",0.35143885,0.55629957,0.62715024,1.032258,-0.82932836,0.18354993,-0.41570407,-0.02101546
121,"054",-0.3879721,0.16749465,0.49803776,-0.7125001,0.5567325,-0.09427434,-0.18220958,0.078938186
121,"055",1.1421742,0.46601588,0.8108851,-0.22232325,0.5158655,0.6358466,0.6662421,0.22603469
121,"056",0.90049297,0.59501576,-0.9279577,-0.27997988,-1.1229075,-0.2293233,0.06735803,0.7824527
121,"057",0.22539122,0.6261707,0.6625253,0.21540812,1.1085964,0.083508566,0.39497057,0.23022619
121,"058",0.7514303,0.5075068,0.9290924,0.71945727,0.54480374,-0.33203313,-0.118229374,-0.3941656
121,"059",NA,NA,NA,NA,NA,NA,NA,NA
121,"060",0.85475665,0.38505527,0.5527197,0.5647915,-0.12856415,-0.04523597,0.09825221,0.6213356
121,"062",-0.21573909,0.19444317,0.7299212,0.67306066,0.30379587,0.7157777,0.3452216,0.5427729
121,"063",-0.00088907534,-0.14412875,-0.36946377,0.13173105,-0.29464024,0.052080482,-0.17030168,0.086230636
121,"064",NA,NA,NA,NA,NA,NA,NA,NA
121,"065",0.08701795,-0.19866848,0.442684,0.0026388825,0.35982653,0.36257893,-0.4466215,0.008131039
121,"066",-0.12201103,0.31914023,-0.3122306,0.60518783,-0.16871592,0.9806471,-0.04269875,0.38163334
121,"067",0.11598363,0.43937257,-0.10555641,-1.1530275,-1.0411621,-0.95770997,-0.88656884,-1.2347641
121,"068",1.027557,0.3507682,0.557823,-1.1614139,0.41022825,-0.4173296,-0.05048597,-0.28923148
121,"069",-0.5987094,-0.8029247,0.3135472,-0.7324396,0.17152524,-0.6539728,0.2001585,0.55489296
121,"070",0.2755257,-0.31371602,-0.23960634,0.18010153,-0.7636598,0.21047282,-1.2919569,-1.2724022
121,"071",1.073588,0.5558989,0.4628767,-0.009080859,0.41568175,0.33922988,-0.35805774,0.2898838
121,"072",-0.7919323,0.16092451,0.875316,0.77250683,0.43459544,0.6599653,0.19257082,0.5748046
121,"073",0.13845898,-0.4337701,1.3266474,0.6706114,0.2410994,0.6075945,-0.08060694,-0.19233105
121,"074",-0.6827097,-0.3628336,1.0599444,0.44078723,-0.12576674,0.32132077,-0.51202965,-0.3153739
121,"075",0.12655926,0.15272337,-0.18782221,-0.22502491,-0.14832139,-0.54858816,0.9994526,0.7900112
121,"076",-0.026433272,-0.15790439,-0.16821541,-0.4143029,0.63989794,0.11081787,0.9725094,0.49836272
121,"077",-0.21080792,-0.2571812,0.6267573,-0.09736794,0.27558216,-0.35263878,0.324061,-0.0728654
121,"079",-0.5084315,-0.42756087,0.25814104,0.28627127,0.31506747,0.1228679,-0.2844048,-0.17315356
121,"080",-1.0675648,-0.87896955,0.033852715,-0.21270493,-0.3684527,-0.8658272,0.82572305,-1.0158345
121,"081",NA,NA,NA,NA,NA,NA,NA,NA
121,"082",-0.90215963,-0.8963389,-0.88619345,-0.06424695,0.02050199,-0.40319538,-0.72059095,-0.8998458
121,"083",-0.3695725,-0.33522353,-0.23157117,-0.11660558,0.37380242,0.60516876,-0.21757615,0.10653808
121,"084",0.4330235,0.2586707,0.5328193,-0.57387817,0.6956255,0.24342859,0.3329505,0.26685438
121,"085",0.38689446,0.7654797,0.47965375,0.8314804,1.2761972,0.9046133,0.41125354,0.114605784
121,"086",0.8663153,1.1503767,-0.57537806,0.11763015,-1.0817407,-0.41062585,-1.3518184,-0.7415262
121,"087",-0.41797328,0.14677109,0.8680841,1.0116756,0.031974785,-0.61614394,-2.356276,-0.25870878
121,"088",0.7291687,0.32927087,0.24293275,0.40992182,1.199982,0.32422525,0.88089335,1.199083
121,"089",-1.1545845,-0.69225144,-0.3596286,0.78231823,-0.2161235,0.09550526,-0.38272333,-0.07926647
121,"090",NA,NA,NA,NA,NA,NA,NA,NA
121,"091",-0.4718398,0.32056367,-0.4300025,0.59473294,-0.28773755,-0.55366623,-0.7357224,-0.7606529
121,"092",0.49711528,0.90657973,0.34821194,0.10884315,0.54233533,0.11168466,-0.3438646,-0.53842616
121,"093",-0.16222382,-0.022000274,0.84135073,0.316258,0.21954235,0.7810091,-0.22641902,-0.814556
121,"094",0.16324498,0.67731214,0.4716999,-1.0425212,0.1767259,-1.251395,0.17560528,0.4694705
121,"095",0.42725366,0.0012681105,0.85299647,0.2780954,-0.062265813,0.38402945,0.47445545,0.20789418
121,"096",-0.05730049,-0.31757963,-0.24628226,0.06177605,0.3697033,-0.08651212,1.1537676,0.54146814
121,"097",0.76597357,0.5150441,1.6845324,0.6096187,-0.14514545,0.12469225,-0.63987195,0.23069152
121,"098",0.08311751,-0.27664614,0.36082727,0.15565844,0.6396573,0.041950494,0.14628953,-0.17988673
121,"099",-0.45116684,-0.16544329,0.68770444,0.1832505,-0.11986898,-0.49444532,-1.3800638,-1.2119176
121,"100",-0.42031792,-0.28211164,0.044818394,-0.6710067,0.8268708,0.0667166,-0.6848038,-0.8523825
121,"101",-0.0010647875,0.22744778,-0.31988868,0.65224886,1.1310331,-0.5297593,0.5413448,0.7885319
121,"102",0.18430164,0.21562722,0.24642396,-0.08611123,-0.5795644,-0.34759647,0.55460703,1.0120203
121,"103",NA,NA,NA,NA,NA,NA,NA,NA
121,"104",-0.5518603,-0.03046163,-0.70731324,-0.7411942,-0.040298104,0.9922737,0.9398761,1.2980058
121,"105",0.08671795,0.048231903,-0.790218,-0.9377775,-0.07941385,-0.67143613,-0.462984,-0.44487542
121,"106",0.018691614,-0.06297108,-0.854037,0.14033282,-0.55725247,-0.44866306,-0.25242707,-0.50268006
121,"107",-0.31953818,0.039616764,-0.003576757,0.18555063,-0.117663965,0.3950801,0.4316984,0.021553645
121,"108",0.18984738,0.053254966,0.017029751,0.34195405,-0.13497266,-0.16982894,-0.38699728,-0.9514092
121,"109",0.119270585,-0.12573168,0.124689385,-0.7355809,0.6652643,-0.16105232,-0.38722202,0.13725992
121,"110",0.6231325,0.5041091,0.52592087,0.69030845,0.46578607,0.69665295,0.5069077,0.9995774
121,"111",-0.58149505,-0.5209674,0.2998109,-0.5097443,0.2999455,-0.24453573,-1.0968072,-1.1090614
121,"112",-0.19157557,-0.2685859,0.5448695,-1.0145772,0.21907198,-0.29035178,-0.29588374,-0.31061864
121,"113",-0.041568954,0.43391553,0.56353176,-0.18518256,-0.036177088,-1.0480633,1.0699183,-0.19884112
121,"114",NA,NA,NA,NA,NA,NA,NA,NA
121,"115",-0.06577184,-0.9004851,-0.3352793,-0.29870242,-0.8353408,-0.21409325,-0.3886766,-0.3804512
121,"116",0.64655125,-0.5441169,1.2823738,1.2582747,1.017771,0.26959258,-1.3345238,-0.929595
121,"117",0.5383338,-0.038541332,-0.5803024,0.09020591,0.2798512,-0.21278086,0.69158113,1.0824679
121,"118",0.14327878,-0.55525196,0.037755955,0.16369478,-0.110121645,-0.43820062,-0.10659301,-0.13561627
121,"119",0.1622386,-0.1807527,0.17056218,-0.32555568,-0.21440573,0.70405287,-0.38069436,0.29113168
121,"120",0.96687603,0.664469,0.30546284,0.36515275,0.05473876,0.6024822,-1.0240259,-1.1252453
121,"121",NA,NA,NA,NA,NA,NA,NA,NA
121,"122",-0.5510958,0.10888944,0.029619759,0.2599071,-0.36183685,-0.07240461,-0.44634286,-0.07569307
121,"123",0.15758869,0.022656469,0.38829154,0.14976543,0.85999423,-0.62334776,-0.5907053,-0.74693286
121,"124",0.046014037,-0.49408084,-0.2872395,-1.1861527,0.65880746,-0.10274949,0.56105554,0.17495872
121,"125",-0.14082958,-0.15510951,0.21376792,0.33416137,0.1561629,0.22118084,0.3492844,0.60349196
121,"126",0.3914226,0.566956,-0.137192,-0.6010629,0.14800653,0.32874957,0.308433,-0.5701107
121,"127",-0.08394969,-0.17812172,-0.006519529,-0.02709816,0.68333673,0.82518435,0.1644251,-0.021865183
121,"128",0.96479756,0.94943434,-0.9189232,0.3983391,0.36999497,1.1816647,0.47922292,0.41695333
121,"129",0.07127432,-0.71877414,-0.31789413,-0.08569432,-0.95382214,-0.09148343,0.7262199,1.001757
121,"130",NA,NA,NA,NA,NA,NA,NA,NA
121,"131",-0.7824637,-0.44368833,0.04660419,-0.19923112,0.5695111,-0.74883115,-0.17715408,0.04425188
121,"132",0.056531318,-0.16030362,-0.07856105,0.3108706,0.39726663,-0.5110031,0.1561069,-0.077820145
121,"133",0.27740243,0.31039113,-0.40256548,-0.4709529,-0.20651218,-0.025473416,-0.44121152,-0.46341705
121,"134",0.9639674,1.2088814,0.46788597,0.629883,-0.78460854,0.7656046,0.5644476,-0.16342595
121,"135",-1.7757374,-1.0418425,-0.6155181,-0.33926687,0.4680275,-0.07201065,0.5437249,-0.30436593
121,"136",-0.21429718,-0.10133071,-0.1895468,-0.5419158,-0.42186284,-0.3459184,-0.063999705,0.106851935
121,"137",0.22337835,0.19135898,0.05122333,-0.31066066,0.31060624,0.31034082,-0.68088275,-0.1611216
121,"138",-0.19184999,-0.5491431,0.5768105,0.20729947,-0.1926021,-0.59256744,-0.34493867,0.053365804
121,"139",0.39214584,0.21092,0.5156909,-0.37189025,0.06549952,0.87779254,0.41724473,0.8757206
121,"140",-0.6420358,-0.84595317,-0.36409092,-0.58131,-0.47103757,-0.17458166,0.4281761,-0.12776403
121,"141",-0.5830641,0.18693407,-0.61870366,-0.17296359,-1.1631296,-0.8851236,0.011374222,-0.30924624
121,"142",-0.24668641,-0.08295801,0.2897889,0.5962062,0.2045888,0.29748845,-0.13483879,0.71950036
121,"143",0.53550714,0.2983395,0.13171498,-0.19040988,1.1488352,0.33035636,0.3188424,0.60227907
121,"144",-0.250274,-0.21216802,-0.31179494,0.043421727,0.29715335,1.0028515,-0.40523857,-0.2696402
121,"145",0.27624407,0.23225589,0.24669799,0.15195544,-0.027363384,-0.26970333,0.34025386,0.3187872
121,"146",-0.27986076,0.29290608,1.0542386,0.6765508,-0.14639059,0.64731085,0.6959631,1.7563986
121,"147",0.6172422,0.40654194,0.31954432,0.091632456,0.32497838,0.14723197,1.2698424,0.34662074
121,"148",0.39402694,0.5438066,-0.52126354,-0.6166773,-0.31187543,-0.038030088,0.92185,1.5672474
121,"149",-0.29104027,-0.20378561,-0.27353454,0.20750591,0.9711518,-0.002921556,-0.029018173,-0.15910526
121,"150",-0.35949528,-0.5324774,-0.38251474,0.25601754,0.10235789,0.12286981,-0.49666157,-0.9059822
121,"151",-0.6550742,-0.8268102,-0.3869964,-0.0341384,0.9014602,-0.4743499,1.1851301,-0.1844993
121,"152",0.3902709,0.11492627,0.9462062,0.111485675,1.1196957,-0.12767258,-0.3517589,-0.28235644
121,"153",0.3662519,0.5898649,-0.97259253,-0.19322424,-0.34557486,0.24558496,0.5411808,-0.47887737
121,"154",0.33424315,0.3490614,0.2904225,0.06541508,0.08709779,0.56382436,-0.26907182,0.28326038
121,"155",0.3129966,0.24833155,1.0082551,0.3335102,-0.10474528,0.7698225,0.14320335,0.18369967
122,"001",0.71524495,1.1774004,1.0298903,1.2010186,-0.8193151,1.8265129,0.13121498,-1.3854088
122,"002",-0.6998274,0.44598496,-0.7537812,-0.35676187,-0.14206679,-0.3509411,0.6261441,-0.07665555
122,"003",0.2050752,0.5798737,0.9446689,0.75531304,1.547276,1.2298977,-0.14822046,-0.48364496
122,"004",NA,NA,NA,NA,NA,NA,NA,NA
122,"005",-0.1960535,-0.33645737,-0.8782255,0.18767157,-0.6017276,0.22818208,-0.08713213,0.62036455
122,"006",1.0083052,0.3520538,0.4271113,0.4700865,0.96050185,0.37634796,0.76766014,-0.00023052543
122,"007",-0.2725704,-0.18374951,-0.986502,-0.75098234,-0.05273772,0.04956147,-0.065014824,-0.10160135
122,"008",-0.0038288033,-0.28368753,0.6314708,-0.38794723,0.18871398,-0.52810663,-0.085285,0.29895973
122,"010",-0.79241794,-0.17375232,0.7192048,0.22937135,0.31924447,0.010336386,-1.2259448,0.374241
122,"011",0.2989883,0.70798457,1.1452162,0.22888525,-0.0025836467,-0.32742387,-0.26879573,-0.05337902
122,"012",-0.3720156,0.35427272,0.0031510114,-0.21758525,0.6550433,0.59164417,-0.50225663,-0.27461872
122,"013",0.20464848,0.6022228,0.40510637,-0.06641993,-0.18815465,-0.5862734,-0.35637677,-0.2507307
122,"014",-0.8859834,-0.6562404,0.6049625,0.5811362,1.0345085,-0.20302513,0.18707442,0.00439533
122,"015",0.2663801,-0.41717455,-0.39417052,-0.6104314,0.7950497,0.091349944,0.9425251,0.18242382
122,"016",-0.15635535,-0.52604485,0.5624827,0.59950364,1.1679102,0.64499104,-0.39435616,-0.038252465
122,"017",0.84191275,0.09506546,-0.50013465,1.19667,0.93327916,1.1134489,0.57349694,0.013657247
122,"018",-0.86515933,-0.75995874,-0.12697652,-0.6035863,-0.48818654,1.1131008,0.049164586,-0.80496824
122,"019",-0.018840583,-0.16640054,-1.6124532,-1.1543801,-0.1469705,0.12565881,-0.27892083,0.12772429
122,"020",1.0662936,0.05143799,0.18868455,0.22811618,0.9617445,0.6920017,1.3130684,0.6741692
122,"021",NA,NA,NA,NA,NA,NA,NA,NA
122,"022",0.51024705,1.1985112,0.40481526,0.7027081,1.0218704,0.6432363,0.42093855,-0.35250652
122,"023",-1.0450749,-0.6689715,-0.32048172,0.8098405,-0.7491729,0.011050195,-0.5444126,-0.22334258
122,"024",0.23108943,0.1061046,1.7292392,1.223168,0.9024889,0.027146246,0.9995071,0.39514312
122,"025",-0.30163297,-0.6748658,0.5421778,1.2863176,0.45833334,0.27418467,-0.26870638,-0.6056379
122,"026",-0.52740735,-0.47074145,0.84418523,-0.40642267,0.5938064,-0.91751033,1.2337873,0.45026883
122,"027",0.04295619,-0.34895036,-0.28067046,0.16550502,0.31194082,-0.21277022,-0.18051988,0.048577737
122,"029",-1.2076373,-1.1236603,-0.8689827,-0.57846725,0.69435054,-0.7369127,0.79212475,0.22821216
122,"030",0.29581133,0.30326262,-0.44096786,0.037086673,-0.89174527,-0.44991836,-0.75593615,-0.86649436
122,"031",0.42209324,0.1395243,0.872192,-0.014886498,0.7904993,0.23534384,0.8592019,0.54364145
122,"032",-1.2016159,-0.19111219,-0.939999,0.5554477,0.16932721,0.6724114,0.6309349,-0.03962138
122,"033",-0.33418834,-0.4503477,0.31897038,-0.503311,0.010169664,-0.6475391,-0.28826246,-0.80503243
122,"034",0.49263954,0.32376757,-0.46359205,2.2053223,0.787967,0.6286012,1.716831,2.2851353
122,"035",0.99317396,0.8690437,-0.069324546,-0.24211016,0.2787879,-0.11944747,0.6976474,0.5097374
122,"036",-1.7236596,1.0655974,-0.24468157,1.4589723,-0.23833695,0.3344807,-0.66201675,0.22190721
122,"037",-0.3026372,0.26286644,0.10285399,0.62624663,0.8919803,-0.10388347,0.7902825,0.26244205
122,"038",0.5903637,-0.0012574084,0.5567583,0.21035859,0.88544416,0.8688468,0.0526021,0.6915368
122,"039",NA,NA,NA,NA,NA,NA,NA,NA
122,"041",0.6299838,0.389705,0.5147506,0.8889192,-0.5462252,0.9592171,0.0063324138,-0.13439782
122,"042",-0.44665238,0.969628,-0.6949226,0.71089375,-0.4503313,0.9390008,-0.45573217,0.31160513
122,"043",0.9171583,-0.14415626,0.2139163,0.8145269,-0.1965014,-0.4998762,0.1355938,-0.29149276
122,"044",0.8422971,0.44568294,1.2243742,0.29699737,0.31470865,0.38385233,0.5362716,-0.17631146
122,"045",1.310106,0.43391067,1.4611397,2.236079,1.8246415,0.7001176,0.6201018,0.53098404
122,"046",0.5907659,0.8214652,-0.82068,0.98752373,-0.5313084,-0.1409805,0.6337694,-0.068858065
122,"047",0.96490026,0.7065086,1.2702162,-0.46825105,-0.27763748,-0.35625392,-0.898913,-0.3879547
122,"048",0.8911084,0.573969,0.36268103,0.35314155,1.4534177,-0.38143128,0.49651247,0.4053076
122,"049",0.7589509,0.51329994,-0.15229964,0.5429701,0.9064342,0.5283622,0.67820585,0.5052048
