time,sub,run,FS-left-amygdala,FS-right-amygdala
67,pixar001,run-01,0.11198208,-0.118125916
68,pixar001,run-01,-2.6904187,-0.5026938
69,pixar001,run-01,0.2693189,-1.988991
70,pixar001,run-01,,
71,pixar001,run-01,,
72,pixar001,run-01,-0.6466062,-0.5598943
73,pixar001,run-01,-0.8069823,-0.74555665
74,pixar001,run-01,-0.20031206,0.03459644
75,pixar001,run-01,-0.24674244,-0.24600181
76,pixar001,run-01,-0.14870106,-0.3023161
77,pixar001,run-01,-0.5035894,-0.4126552
78,pixar001,run-01,-0.87028193,-0.79074526
79,pixar001,run-01,-0.17068155,-0.063721165
80,pixar001,run-01,-0.8254496,-0.6975053
81,pixar001,run-01,-1.0009212,-0.5904217
82,pixar001,run-01,-0.5555159,-0.576761
83,pixar001,run-01,-0.77256876,-0.57431364
84,pixar001,run-01,-0.71137565,-0.03862254
85,pixar001,run-01,-0.98723644,-0.30270812
86,pixar001,run-01,-1.3220135,-0.13315947
87,pixar001,run-01,-1.2711471,-0.12854
88,pixar001,run-01,-1.0445602,0.47045714
89,pixar001,run-01,-0.8683202,0.4214685
90,pixar001,run-01,-1.2602389,-0.037850954
91,pixar001,run-01,-1.5296959,-0.029231895
92,pixar001,run-01,-1.1106459,0.1440372
93,pixar001,run-01,-1.1038641,0.4214461
94,pixar001,run-01,-0.66270953,0.08071742
95,pixar001,run-01,-0.7423922,0.18517634
96,pixar001,run-01,-0.6217082,0.08854841
97,pixar001,run-01,-1.2458961,-0.24975672
98,pixar001,run-01,-1.1918068,-0.55421454
99,pixar001,run-01,-0.48984894,-0.058656383
100,pixar001,run-01,-0.6468832,0.605375
101,pixar001,run-01,-0.88490933,-0.038754687
102,pixar001,run-01,-0.5455711,-0.43374732
103,pixar001,run-01,-0.9131012,-0.10119313
104,pixar001,run-01,-1.3509998,0.12949196
105,pixar001,run-01,-1.5041904,-0.48392314
106,pixar001,run-01,-1.0785489,-0.2258292
107,pixar001,run-01,-0.3092903,0.6015288
108,pixar001,run-01,-0.79070663,0.42105383
109,pixar001,run-01,-0.9229961,-0.09359039
110,pixar001,run-01,-0.20383456,0.553387
111,pixar001,run-01,-0.28350297,0.22424829
112,pixar001,run-01,-0.94439274,0.024075806
113,pixar001,run-01,-0.40105742,0.4034302
114,pixar001,run-01,0.232805,0.4793876
115,pixar001,run-01,-0.15228824,0.052965816
116,pixar001,run-01,0.77246463,0.5206165
117,pixar001,run-01,0.17893289,0.62904596
118,pixar001,run-01,-0.068902954,0.24464285
119,pixar001,run-01,0.4414859,0.38493612
120,pixar001,run-01,0.15691033,0.40766647
121,pixar001,run-01,-0.3652094,-0.018670801
122,pixar001,run-01,0.71524495,1.1774004
123,pixar001,run-01,-0.31024617,0.3929965
124,pixar001,run-01,0.014791738,1.2341799
125,pixar001,run-01,-0.4876572,0.13940936
126,pixar001,run-01,-0.87855715,-0.5689881
127,pixar001,run-01,-0.8906916,-0.23598845
128,pixar001,run-01,-0.49555883,0.39982784
129,pixar001,run-01,0.08643006,0.9791026
130,pixar001,run-01,-0.27601653,0.82774675
131,pixar001,run-01,-0.26989344,0.7177198
132,pixar001,run-01,-0.35514587,0.38090697
133,pixar001,run-01,-0.29831755,0.2581603
134,pixar001,run-01,-0.08425738,0.8743801
135,pixar001,run-01,0.4415305,1.1681452
136,pixar001,run-01,0.5359453,0.7505911
137,pixar001,run-01,0.6444071,1.1429077
138,pixar001,run-01,0.1416386,1.207014
139,pixar001,run-01,-0.809423,0.015126163
140,pixar001,run-01,-0.68951577,-0.064105116
141,pixar001,run-01,-0.6885236,0.04411175
142,pixar001,run-01,-0.27909365,0.09065695
143,pixar001,run-01,-0.022491304,0.33365577
144,pixar001,run-01,0.21466146,0.49062246
145,pixar001,run-01,0.324618,0.67964697
146,pixar001,run-01,-0.14947051,0.85647833
147,pixar001,run-01,0.31733528,1.1106285
148,pixar001,run-01,-0.113037236,0.34811687
149,pixar001,run-01,-0.51532143,0.33505854
150,pixar001,run-01,0.12906465,0.9186269
151,pixar001,run-01,0.027548546,0.83967495
152,pixar001,run-01,-0.06608391,1.1868012
153,pixar001,run-01,-0.5536743,0.8678983
154,pixar001,run-01,-0.87831336,-0.17655092
155,pixar001,run-01,-0.72680783,0.5847413
156,pixar001,run-01,-1.0942858,0.6716399
157,pixar001,run-01,-0.8987162,0.25828746
158,pixar001,run-01,-0.6304251,0.543827
159,pixar001,run-01,-0.06539903,1.4100637
160,pixar001,run-01,-0.29498464,0.66793275
161,pixar001,run-01,-0.67588544,0.26726288
162,pixar001,run-01,-0.2407039,0.40787387
163,pixar001,run-01,0.20960604,0.30751312
164,pixar001,run-01,-0.85486436,0.9895326
165,pixar001,run-01,-0.48802894,1.3662623
166,pixar001,run-01,-0.9207251,0.15995426
167,pixar001,run-01,-0.98640984,0.46959424
0,pixar002,run-01,,
1,pixar002,run-01,,
2,pixar002,run-01,,
3,pixar002,run-01,,
4,pixar002,run-01,-1.0606831,-2.2357514
5,pixar002,run-01,,
6,pixar002,run-01,-1.6919454,-2.9212625
7,pixar002,run-01,0.4622365,0.011637977
8,pixar002,run-01,0.43987286,-0.4326473
9,pixar002,run-01,0.3993474,-0.80085605
10,pixar002,run-01,-0.7260373,-1.3075409
11,pixar002,run-01,0.950942,-0.17114832
12,pixar002,run-01,0.48566926,-0.31205842
13,pixar002,run-01,1.0343132,0.033540282
14,pixar002,run-01,0.6354177,-0.24605954
15,pixar002,run-01,0.21334665,-1.1145954
16,pixar002,run-01,-0.65939766,-2.6128302
17,pixar002,run-01,0.2801037,-0.611674
18,pixar002,run-01,-1.2094069,-1.1536419
19,pixar002,run-01,,
20,pixar002,run-01,0.09691762,-0.98911905
21,pixar002,run-01,-0.31643748,-1.5654814
22,pixar002,run-01,-0.30800828,-0.83082414
23,pixar002,run-01,0.595062,-0.47631773
24,pixar002,run-01,0.21952741,-0.62936324
25,pixar002,run-01,-0.081763886,-1.2816062
26,pixar002,run-01,0.17560825,-1.2299012
27,pixar002,run-01,0.02326082,-1.2119156
28,pixar002,run-01,0.5407623,-0.7670743
29,pixar002,run-01,0.2825155,-1.4282526
30,pixar002,run-01,,
31,pixar002,run-01,,
32,pixar002,run-01,0.8336469,-0.5424233
33,pixar002,run-01,1.3453317,0.21821925
34,pixar002,run-01,1.53924,-0.13354129
35,pixar002,run-01,1.4070538,0.4392002
36,pixar002,run-01,0.9846175,0.5199302
37,pixar002,run-01,0.5739514,0.38735062
38,pixar002,run-01,0.47751406,-0.32906723
39,pixar002,run-01,0.8380731,-0.19360264
40,pixar002,run-01,0.6799882,-0.4892467
41,pixar002,run-01,1.2981074,0.53831315
42,pixar002,run-01,0.6771017,0.29333732
43,pixar002,run-01,0.48630574,-0.42421463
44,pixar002,run-01,0.7543473,-0.21749383
45,pixar002,run-01,0.6851566,-0.14518511
46,pixar002,run-01,0.5855277,-0.50461096
47,pixar002,run-01,0.7433766,0.34662777
48,pixar002,run-01,-0.05595969,-0.54220206
49,pixar002,run-01,0.40930066,-0.54203606
50,pixar002,run-01,1.2010585,-0.24125803
51,pixar002,run-01,-0.16199386,-0.53797936
52,pixar002,run-01,0.4755666,-0.29401252
53,pixar002,run-01,0.54947776,-0.17872235
54,pixar002,run-01,0.7891159,0.34870946
55,pixar002,run-01,0.53834146,0.35253474
56,pixar002,run-01,1.2787001,0.4855058
57,pixar002,run-01,1.4992948,0.8454888
58,pixar002,run-01,1.0554708,0.6932632
59,pixar002,run-01,0.37791976,0.21815756
60,pixar002,run-01,0.69037014,0.7644813
61,pixar002,run-01,0.9862515,1.0129048
62,pixar002,run-01,1.157274,1.2816737
63,pixar002,run-01,1.0748821,1.3426646
64,pixar002,run-01,-0.13867332,0.45096982
65,pixar002,run-01,-0.13997705,0.37179357
66,pixar002,run-01,0.0002499514,0.5867884
67,pixar002,run-01,-0.50540537,0.25208008
68,pixar002,run-01,0.34860453,0.2729763
69,pixar002,run-01,1.0128655,0.8535114
70,pixar002,run-01,0.6727655,1.0000526
71,pixar002,run-01,0.022469183,0.29923737
72,pixar002,run-01,-0.45041007,0.12729393
73,pixar002,run-01,-0.08635432,0.21255009
74,pixar002,run-01,-0.37594262,0.1395812
75,pixar002,run-01,0.3882069,0.7624129
76,pixar002,run-01,0.2363341,0.6197883
77,pixar002,run-01,-0.6414996,0.56712556
78,pixar002,run-01,-0.4492377,0.27024987
79,pixar002,run-01,-0.2931389,0.4515514
80,pixar002,run-01,-0.27280605,0.4006165
81,pixar002,run-01,-0.42746896,0.21457428
82,pixar002,run-01,-0.4143471,-0.36440942
83,pixar002,run-01,,
84,pixar002,run-01,0.24040961,0.34795508
85,pixar002,run-01,-0.5605945,0.075708665
86,pixar002,run-01,0.007554837,0.29612917
87,pixar002,run-01,-0.49279758,-0.33634868
88,pixar002,run-01,-0.3309006,-0.031004246
89,pixar002,run-01,-1.7688743,-1.7156031
90,pixar002,run-01,0.3664308,0.7020615
91,pixar002,run-01,0.74159366,0.75461346
92,pixar002,run-01,-0.12322411,0.37487033
93,pixar002,run-01,-0.15082407,0.080218345
94,pixar002,run-01,-1.0909678,-0.49133602
95,pixar002,run-01,-0.3522394,0.27196065
96,pixar002,run-01,-0.35765916,-0.012622358
97,pixar002,run-01,-0.46009204,-0.16339913
98,pixar002,run-01,-0.7489485,-0.98248094
99,pixar002,run-01,-0.15890794,-0.44206834
100,pixar002,run-01,0.3789346,0.20992257
101,pixar002,run-01,-0.55248225,-0.35434076
102,pixar002,run-01,-0.251669,-0.517148
103,pixar002,run-01,0.25569022,0.2272933
104,pixar002,run-01,0.7113907,0.19610313
105,pixar002,run-01,0.93299645,0.3938154
106,pixar002,run-01,0.4303668,0.20357393
107,pixar002,run-01,-0.604391,0.1421089
108,pixar002,run-01,-0.39585412,-0.5258767
109,pixar002,run-01,-0.49823543,-0.6426828
110,pixar002,run-01,-0.3261424,0.8631772
111,pixar002,run-01,0.33446896,0.8211915
112,pixar002,run-01,0.2915689,0.051435854
113,pixar002,run-01,0.3346464,1.0242832
114,pixar002,run-01,0.5350723,0.9686666
115,pixar002,run-01,-0.6816636,0.4617555
116,pixar002,run-01,-0.23602153,0.5259256
117,pixar002,run-01,0.4865256,1.9140661
118,pixar002,run-01,0.24940571,1.1615161
119,pixar002,run-01,0.3102375,0.94207335
120,pixar002,run-01,0.71857446,1.7283424
121,pixar002,run-01,-0.36622265,0.52003145
122,pixar002,run-01,-0.6998274,0.44598496
123,pixar002,run-01,-0.76546836,-0.18934564
124,pixar002,run-01,-0.27952388,0.22960113
125,pixar002,run-01,0.0934533,0.6042866
126,pixar002,run-01,-0.13071327,0.14452937
127,pixar002,run-01,0.38280648,-0.052424412
128,pixar002,run-01,0.17823379,0.51274467
129,pixar002,run-01,0.2993538,0.839355
130,pixar002,run-01,0.36444154,0.64625794
131,pixar002,run-01,0.14200348,0.76656085
132,pixar002,run-01,-0.32793623,0.57252586
133,pixar002,run-01,-0.5456138,0.14040343
134,pixar002,run-01,-0.88984025,-0.47705257
135,pixar002,run-01,-0.60549957,0.5254654
136,pixar002,run-01,-0.19769198,0.21956362
137,pixar002,run-01,0.19765416,0.9898089
138,pixar002,run-01,,
139,pixar002,run-01,,
140,pixar002,run-01,,
141,pixar002,run-01,,
142,pixar002,run-01,-1.4855357,0.041494317
143,pixar002,run-01,-0.21045008,1.2758505
144,pixar002,run-01,0.1434996,1.1292084
145,pixar002,run-01,-0.41769782,0.013337498
146,pixar002,run-01,-1.2308532,-0.26967376
147,pixar002,run-01,-1.2198045,-0.026249869
148,pixar002,run-01,-0.97710586,-0.26585224
149,pixar002,run-01,-0.6237192,-0.12853906
150,pixar002,run-01,0.0079626525,-0.17919888
151,pixar002,run-01,0.02875572,-0.20754759
152,pixar002,run-01,0.057904348,-0.07362283
153,pixar002,run-01,-0.36100566,0.2230069
154,pixar002,run-01,-0.82933205,-0.5431222
155,pixar002,run-01,-0.9728271,-0.52318287
156,pixar002,run-01,-1.4900175,-0.83225083
157,pixar002,run-01,-1.31946,-0.5309948
158,pixar002,run-01,-0.8683436,0.11418252
159,pixar002,run-01,-1.160666,-0.18093954
160,pixar002,run-01,-0.8000205,0.022334637
161,pixar002,run-01,-1.1890469,-0.5612991
162,pixar002,run-01,-1.341836,-0.2521444
163,pixar002,run-01,-0.22480331,0.17324597
164,pixar002,run-01,0.4243986,0.27392328
165,pixar002,run-01,-0.3633788,0.635655
166,pixar002,run-01,-0.9084035,-0.038948797
167,pixar002,run-01,-1.7432429,-2.2281792
0,pixar003,run-01,0.14023183,0.35732755
1,pixar003,run-01,0.5797205,0.6683873
2,pixar003,run-01,0.8005653,0.82166666
3,pixar003,run-01,0.8204728,0.8187317
4,pixar003,run-01,0.8022957,0.7468423
5,pixar003,run-01,0.10126815,0.3434381
6,pixar003,run-01,0.56840765,0.50742084
7,pixar003,run-01,0.36451638,0.42826095
8,pixar003,run-01,0.9344734,0.7429699
9,pixar003,run-01,1.5720829,1.6206201
10,pixar003,run-01,0.77354395,0.64923763
11,pixar003,run-01,0.71452063,0.8913777
12,pixar003,run-01,-0.18283083,-0.015393135
13,pixar003,run-01,-0.2611826,0.03129347
14,pixar003,run-01,0.5791782,0.45586896
15,pixar003,run-01,1.8833838,1.7677243
16,pixar003,run-01,1.2708178,1.2145344
17,pixar003,run-01,1.2332028,1.3061962
18,pixar003,run-01,1.7453799,1.1193237
19,pixar003,run-01,0.6761063,0.6377714
20,pixar003,run-01,0.83026785,0.7811948
21,pixar003,run-01,0.10251017,-0.19221367
22,pixar003,run-01,-0.39997002,-0.21816102
23,pixar003,run-01,-0.23650968,-0.20268688
24,pixar003,run-01,0.027818525,0.06708028
25,pixar003,run-01,-0.027423449,-0.18150198
26,pixar003,run-01,0.48676735,0.2057297
27,pixar003,run-01,0.10203773,0.21537848
28,pixar003,run-01,0.08800408,-0.19328578
29,pixar003,run-01,-0.15787436,-0.4920734
30,pixar003,run-01,0.97507095,0.37754586
31,pixar003,run-01,-0.32422894,-0.32779264
32,pixar003,run-01,0.082288645,-0.16457629
33,pixar003,run-01,0.37459692,0.79472876
34,pixar003,run-01,0.36406127,0.517506
35,pixar003,run-01,1.4532275,1.0537281
36,pixar003,run-01,0.84563875,0.89545524
37,pixar003,run-01,0.38838494,0.34334844
38,pixar003,run-01,0.2692539,0.34958506
39,pixar003,run-01,0.5841174,0.44051263
40,pixar003,run-01,0.6462598,0.83924085
41,pixar003,run-01,1.4333107,1.3569692
42,pixar003,run-01,1.0086046,1.3255734
43,pixar003,run-01,1.3413092,1.3903928
44,pixar003,run-01,1.0141878,0.9174863
45,pixar003,run-01,1.0865331,1.2152044
46,pixar003,run-01,1.6311141,1.4787484
47,pixar003,run-01,1.1610925,1.0138075
48,pixar003,run-01,1.4285424,1.5387027
49,pixar003,run-01,1.3014417,1.48611
50,pixar003,run-01,-0.52129996,-0.053327788
51,pixar003,run-01,0.32360232,0.3932795
52,pixar003,run-01,0.519641,0.81348693
53,pixar003,run-01,1.060958,1.0992807
54,pixar003,run-01,0.042048767,-0.25172564
55,pixar003,run-01,1.2041597,0.91898966
56,pixar003,run-01,0.71530515,0.70503
57,pixar003,run-01,1.882439,1.667034
58,pixar003,run-01,0.075955145,0.21925008
59,pixar003,run-01,0.85103905,0.6976824
60,pixar003,run-01,-0.0049804784,-0.114111096
61,pixar003,run-01,-0.2109524,-0.55982053
62,pixar003,run-01,0.114488386,0.18739559
63,pixar003,run-01,0.38937813,0.35093832
64,pixar003,run-01,0.25224644,0.5396401
65,pixar003,run-01,0.23909563,0.30958408
66,pixar003,run-01,-0.08277266,-0.17730652
67,pixar003,run-01,1.0826248,0.91788954
68,pixar003,run-01,0.16423097,0.44457102
69,pixar003,run-01,0.38201547,0.17639658
70,pixar003,run-01,0.3034313,0.45642558
71,pixar003,run-01,0.033507872,0.15175867
72,pixar003,run-01,0.33039007,0.23582089
73,pixar003,run-01,0.32981038,-0.16819817
74,pixar003,run-01,0.7801709,0.6210246
75,pixar003,run-01,-0.07686716,-0.010533195
76,pixar003,run-01,1.2262081,1.2068472
77,pixar003,run-01,0.37588176,0.29051828
78,pixar003,run-01,0.36053792,0.7062976
79,pixar003,run-01,1.4127864,1.0267833
80,pixar003,run-01,0.67007405,0.15118103
81,pixar003,run-01,0.13333032,-0.1432612
82,pixar003,run-01,0.69584376,0.3185833
83,pixar003,run-01,0.3936403,0.35008973
84,pixar003,run-01,1.1940181,1.2120066
85,pixar003,run-01,0.2703211,0.001884755
86,pixar003,run-01,0.93484753,0.6729445
87,pixar003,run-01,0.6049882,0.67218196
88,pixar003,run-01,0.06711175,0.76046145
89,pixar003,run-01,-0.586238,-0.39307684
90,pixar003,run-01,-0.17065479,-0.79484
91,pixar003,run-01,-0.25177202,-0.024156632
92,pixar003,run-01,-0.18335553,-0.03512345
93,pixar003,run-01,0.36992866,0.21721192
94,pixar003,run-01,0.03438692,0.5971522
95,pixar003,run-01,-0.36346808,-0.19296895
96,pixar003,run-01,-0.2916384,-0.07842619
97,pixar003,run-01,0.66712767,0.028705426
98,pixar003,run-01,-0.45439982,-0.19495897
99,pixar003,run-01,-0.12158333,-0.17128572
100,pixar003,run-01,-0.07126326,-0.1494793
101,pixar003,run-01,-0.4019007,-0.8889336
102,pixar003,run-01,0.013437836,-0.67716885
103,pixar003,run-01,-0.36606494,-0.29444972
104,pixar003,run-01,-1.1474452,-0.88614863
105,pixar003,run-01,-0.4808269,-0.53161514
106,pixar003,run-01,-0.80966914,-0.7187175
107,pixar003,run-01,-0.28734955,-0.04858365
108,pixar003,run-01,0.043330267,0.29905716
109,pixar003,run-01,-0.43500277,-0.17659515
110,pixar003,run-01,-0.51808274,-0.6687485
111,pixar003,run-01,-0.057730198,-0.3666756
112,pixar003,run-01,-0.53701735,-0.82855195
113,pixar003,run-01,-0.36010012,-0.34026128
114,pixar003,run-01,0.105878785,-0.32355994
115,pixar003,run-01,0.01566696,-0.13334365
116,pixar003,run-01,-0.08715582,0.0009028491
117,pixar003,run-01,-0.019945016,0.2230183
118,pixar003,run-01,,
119,pixar003,run-01,-1.5993152,-1.2154847
120,pixar003,run-01,-1.2758412,-0.79972374
121,pixar003,run-01,-0.8093798,-1.0986637
122,pixar003,run-01,0.2050752,0.5798737
123,pixar003,run-01,,
124,pixar003,run-01,0.09782715,-0.101272576
125,pixar003,run-01,-1.0099552,-1.5151091
126,pixar003,run-01,-0.28330138,-0.30480966
127,pixar003,run-01,-0.8456078,-1.4732013
128,pixar003,run-01,-0.5939971,-0.5593921
129,pixar003,run-01,-0.55012906,-0.84901667
130,pixar003,run-01,-0.092617266,-0.35453787
131,pixar003,run-01,-0.67673856,-0.8016896
132,pixar003,run-01,-0.90981376,-0.96947104
133,pixar003,run-01,-1.8551105,-1.6714119
134,pixar003,run-01,-0.75744325,-0.41229984
135,pixar003,run-01,-0.5568505,-0.5124222
136,pixar003,run-01,0.01806163,-0.29954642
137,pixar003,run-01,-0.51707083,-0.62812597
138,pixar003,run-01,-0.5736944,-0.52556705
139,pixar003,run-01,-0.67533255,-0.43475273
140,pixar003,run-01,-0.82746524,-0.7468721
141,pixar003,run-01,-1.262399,-0.90663236
142,pixar003,run-01,-0.8024949,-0.973804
143,pixar003,run-01,-1.5972061,-1.5772059
144,pixar003,run-01,-0.7894119,-0.42222756
145,pixar003,run-01,0.1550206,0.2372746
146,pixar003,run-01,-0.3956158,-0.29864234
147,pixar003,run-01,-0.52308017,-0.4628341
148,pixar003,run-01,-0.88319963,-0.736942
149,pixar003,run-01,,
150,pixar003,run-01,,
151,pixar003,run-01,-0.9367472,-0.990211
152,pixar003,run-01,-1.3214576,-1.5018107
153,pixar003,run-01,-0.62552035,-0.7740435
154,pixar003,run-01,-0.77532744,-0.73685664
155,pixar003,run-01,-1.5176091,-1.7462779
156,pixar003,run-01,-0.46582922,-0.52333724
157,pixar003,run-01,-1.4362463,-1.2944837
158,pixar003,run-01,-2.2214417,-2.0187604
159,pixar003,run-01,-1.7283593,-1.2387943
160,pixar003,run-01,-2.370244,-1.7750195
161,pixar003,run-01,-1.2623386,-0.7130464
162,pixar003,run-01,-1.5737183,-1.1760143
163,pixar003,run-01,-1.4191895,-1.2411996
164,pixar003,run-01,-1.7361825,-1.3291593
165,pixar003,run-01,-1.6509861,-1.2136347
166,pixar003,run-01,-1.9402168,-1.7056762
167,pixar003,run-01,-1.5940992,-1.1783192
0,pixar004,run-01,-0.027625034,1.4151455
1,pixar004,run-01,0.13350412,0.7218698
2,pixar004,run-01,-0.7583389,0.9052502
3,pixar004,run-01,0.10236195,0.9037846
4,pixar004,run-01,0.14594908,0.7392893
5,pixar004,run-01,,
6,pixar004,run-01,1.0369335,2.3852987
7,pixar004,run-01,0.900402,1.3267812
8,pixar004,run-01,0.5826285,0.7183013
9,pixar004,run-01,0.29411218,0.6684213
10,pixar004,run-01,0.4853444,1.1134505
11,pixar004,run-01,0.6045931,0.8733698
12,pixar004,run-01,-0.7915774,0.362414
13,pixar004,run-01,0.6731581,0.9118154
14,pixar004,run-01,-0.09332722,0.36921245
15,pixar004,run-01,-0.36707464,-0.12839867
16,pixar004,run-01,,
17,pixar004,run-01,-0.7055631,1.6547135
18,pixar004,run-01,,
19,pixar004,run-01,,
20,pixar004,run-01,-1.1142311,-0.070328675
21,pixar004,run-01,0.31621456,0.5458337
22,pixar004,run-01,0.13755362,0.65649176
23,pixar004,run-01,0.7683607,1.9120107
24,pixar004,run-01,2.5299988,2.5741112
25,pixar004,run-01,0.32240552,0.7811292
26,pixar004,run-01,0.07110991,0.39145488
27,pixar004,run-01,-0.2643096,0.0636613
28,pixar004,run-01,-0.17897652,0.21103229
29,pixar004,run-01,0.55448276,1.2658217
30,pixar004,run-01,0.26535863,0.865404
31,pixar004,run-01,0.21848965,0.85098624
32,pixar004,run-01,0.5984668,0.8075954
33,pixar004,run-01,0.12810445,0.10918635
34,pixar004,run-01,-0.5836345,-0.116369404
35,pixar004,run-01,0.37686425,0.36854833
36,pixar004,run-01,0.1353645,0.68321896
37,pixar004,run-01,0.58419544,0.6968267
38,pixar004,run-01,0.7771566,1.2208458
39,pixar004,run-01,0.07130249,0.6195995
40,pixar004,run-01,0.13396724,0.5211391
41,pixar004,run-01,0.011954942,0.36494744
42,pixar004,run-01,-0.6229659,0.3828877
43,pixar004,run-01,-0.20390773,0.35686937
44,pixar004,run-01,-0.054584224,0.6048928
45,pixar004,run-01,0.18387848,0.54818857
46,pixar004,run-01,0.5379412,0.29346505
47,pixar004,run-01,-0.4253796,-0.10760021
48,pixar004,run-01,0.039334025,0.2768972
49,pixar004,run-01,0.16059932,0.63659465
50,pixar004,run-01,0.23098652,1.0007387
51,pixar004,run-01,-0.04647564,0.38747734
52,pixar004,run-01,0.10299206,0.51729316
53,pixar004,run-01,0.02881998,0.38465482
54,pixar004,run-01,-0.5965059,-0.12222061
55,pixar004,run-01,-0.22342718,0.060993772
56,pixar004,run-01,0.77364963,0.5195215
57,pixar004,run-01,1.2479802,0.13230109
58,pixar004,run-01,1.1865394,0.43894166
59,pixar004,run-01,0.66961604,0.16592461
60,pixar004,run-01,1.3720825,1.0701365
61,pixar004,run-01,,
62,pixar004,run-01,,
63,pixar004,run-01,-0.5203883,0.18512389
64,pixar004,run-01,-0.39311218,0.0266296
65,pixar004,run-01,-0.5726421,0.059770893
66,pixar004,run-01,0.13865256,0.14110889
67,pixar004,run-01,0.71368295,0.41708454
68,pixar004,run-01,0.70566,0.6834316
69,pixar004,run-01,0.7181101,0.6507429
70,pixar004,run-01,-0.35523656,-0.2903729
71,pixar004,run-01,-0.80057126,-0.44737065
72,pixar004,run-01,-1.5511849,-1.2492622
73,pixar004,run-01,-1.1537529,-1.0097221
74,pixar004,run-01,-1.1332875,-0.5956313
75,pixar004,run-01,-0.8386158,-0.93668205
76,pixar004,run-01,-0.40132022,-0.24911389
77,pixar004,run-01,-0.0761803,-0.0069289417
78,pixar004,run-01,-0.14577644,-0.12165608
79,pixar004,run-01,-0.21738894,-0.16137515
80,pixar004,run-01,-0.12811555,-0.12975414
81,pixar004,run-01,-0.098813936,-0.627801
82,pixar004,run-01,-0.8887148,-0.6982378
83,pixar004,run-01,0.30535346,-0.02351564
84,pixar004,run-01,-0.2069792,-0.32243142
85,pixar004,run-01,0.92200446,-0.5586502
86,pixar004,run-01,1.697191,1.1423019
87,pixar004,run-01,-0.20644853,-0.08539385
88,pixar004,run-01,-0.13534327,-0.52737385
89,pixar004,run-01,-0.14839625,-1.2084349
90,pixar004,run-01,-0.01531949,-0.6735315
91,pixar004,run-01,-0.46610376,-0.8999267
92,pixar004,run-01,0.14729698,-0.5873508
93,pixar004,run-01,0.013461977,-0.22068737
94,pixar004,run-01,0.22622626,0.32984394
95,pixar004,run-01,-0.29971907,0.06851244
96,pixar004,run-01,0.5121312,-0.11270873
97,pixar004,run-01,-0.6149174,-0.41648573
98,pixar004,run-01,-0.15355448,-0.31109488
99,pixar004,run-01,-0.2787915,-0.784672
100,pixar004,run-01,,
101,pixar004,run-01,,
102,pixar004,run-01,-0.09980503,-0.21945976
103,pixar004,run-01,-0.07504252,-0.5975888
104,pixar004,run-01,0.18658137,-0.48864827
105,pixar004,run-01,0.6345271,-0.10830362
106,pixar004,run-01,-0.04158444,-0.5426063
107,pixar004,run-01,-0.04663539,-0.84990287
108,pixar004,run-01,0.45516458,-0.39268348
109,pixar004,run-01,-0.008161591,-0.7654121
110,pixar004,run-01,0.08301833,-0.40164647
111,pixar004,run-01,0.5720248,-0.13789934
112,pixar004,run-01,-0.4375837,-0.7951206
113,pixar004,run-01,-0.48323727,-0.63188344
114,pixar004,run-01,-0.4592681,-0.33358648
115,pixar004,run-01,0.36547947,-0.36541712
116,pixar004,run-01,0.36044037,-0.16439661
117,pixar004,run-01,0.53363794,-0.059942447
118,pixar004,run-01,0.49121302,-0.13595259
119,pixar004,run-01,0.5481755,0.032565754
120,pixar004,run-01,0.08957776,0.35006186
121,pixar004,run-01,-0.104235314,-0.8389729
122,pixar004,run-01,,
123,pixar004,run-01,0.15781806,-0.4329405
124,pixar004,run-01,0.68133235,0.108266994
125,pixar004,run-01,-0.11532204,-0.36132312
126,pixar004,run-01,-0.31163993,-0.68428564
127,pixar004,run-01,-0.512665,-0.52475595
128,pixar004,run-01,0.019740948,-0.64316344
129,pixar004,run-01,0.26452342,-0.20678583
130,pixar004,run-01,0.2126844,0.21630232
131,pixar004,run-01,-0.31457657,-1.239664
132,pixar004,run-01,0.60746413,0.35552672
133,pixar004,run-01,-0.22479002,-0.5260062
134,pixar004,run-01,-0.48808613,-0.20014748
135,pixar004,run-01,-0.1328666,-0.7409646
136,pixar004,run-01,-0.37652797,-0.81781155
137,pixar004,run-01,-1.2978944,-1.5076413
138,pixar004,run-01,-0.9247411,-0.87012714
139,pixar004,run-01,-0.42865372,-0.04401286
140,pixar004,run-01,0.32648605,-0.5477514
141,pixar004,run-01,0.646237,-0.11149187
142,pixar004,run-01,,
143,pixar004,run-01,-0.38028806,-0.6583672
144,pixar004,run-01,-1.0672446,-0.81386745
145,pixar004,run-01,-1.2734472,-0.9638056
146,pixar004,run-01,-1.1934986,-0.91805845
147,pixar004,run-01,-0.52796125,-0.8545503
148,pixar004,run-01,-0.7507236,-0.95936924
149,pixar004,run-01,-0.0868308,0.2910471
150,pixar004,run-01,-0.21025987,-0.06260303
151,pixar004,run-01,-0.49424234,-0.10876665
152,pixar004,run-01,-0.064211115,-0.45492974
153,pixar004,run-01,-0.18561432,-0.1888257
154,pixar004,run-01,-0.1323948,-0.74294436
155,pixar004,run-01,-1.6872236,-1.022567
156,pixar004,run-01,0.23249955,-0.57348555
157,pixar004,run-01,-0.28007135,-0.58070564
158,pixar004,run-01,-0.21702991,-0.24835196
