time,sub,run,half,fROI-lMMPFC-lmmpfc-ls2-splithalf-01,fROI-lMMPFC-lmmpfc-ls2-splithalf-02,fROI-rMMPFC-rmmpfc-rs2-splithalf-01,fROI-rMMPFC-rmmpfc-rs2-splithalf-02
2,pixar003,run-01,splithalf-02,1.0004213,,1.0432348,
3,pixar003,run-01,splithalf-02,0.5943287,,0.38044262,
4,pixar003,run-01,splithalf-02,1.2811152,,0.4986239,
5,pixar003,run-01,splithalf-02,1.5115864,,0.7109624,
6,pixar003,run-01,splithalf-02,1.1535034,,0.32234573,
7,pixar003,run-01,splithalf-02,2.0342686,,0.60892737,
8,pixar003,run-01,splithalf-02,0.9864872,,0.649062,
9,pixar003,run-01,splithalf-02,0.6866071,,0.34467068,
10,pixar003,run-01,splithalf-02,-0.011560759,,0.3871369,
11,pixar003,run-01,splithalf-02,0.023137247,,0.37656745,
12,pixar003,run-01,splithalf-02,0.29414457,,0.23411937,
13,pixar003,run-01,splithalf-02,1.0816034,,0.6155327,
14,pixar003,run-01,splithalf-02,0.31218958,,0.18922432,
15,pixar003,run-01,splithalf-02,-0.3240588,,0.30784565,
16,pixar003,run-01,splithalf-02,-0.4926355,,-0.01440859,
17,pixar003,run-01,splithalf-02,0.27264708,,0.30700076,
18,pixar003,run-01,splithalf-02,-0.12073003,,0.050778568,
19,pixar003,run-01,splithalf-02,-0.040182114,,0.24502298,
20,pixar003,run-01,splithalf-02,-0.61083806,,-0.0726562,
21,pixar003,run-01,splithalf-02,-0.2437412,,0.18578604,
22,pixar003,run-01,splithalf-02,0.84394836,,0.511814,
23,pixar003,run-01,splithalf-02,0.6220273,,0.2918101,
24,pixar003,run-01,splithalf-02,-0.018622138,,0.06496756,
25,pixar003,run-01,splithalf-02,-0.5573355,,0.01403636,
26,pixar003,run-01,splithalf-02,-0.2564066,,0.0422366,
27,pixar003,run-01,splithalf-02,0.14865234,,0.3302806,
28,pixar003,run-01,splithalf-02,0.543123,,0.4856015,
29,pixar003,run-01,splithalf-02,0.75034076,,0.39180732,
30,pixar003,run-01,splithalf-02,0.89314747,,0.4450961,
31,pixar003,run-01,splithalf-02,-0.27293232,,0.11034326,
32,pixar003,run-01,splithalf-02,,,,
33,pixar003,run-01,splithalf-02,-0.35998043,,0.056471705,
34,pixar003,run-01,splithalf-02,-1.3171246,,-0.051253706,
35,pixar003,run-01,splithalf-02,-1.5502203,,-0.28321153,
36,pixar003,run-01,splithalf-02,0.2822795,,0.40969262,
37,pixar003,run-01,splithalf-02,,,,
38,pixar003,run-01,splithalf-02,0.31994897,,0.013529587,
39,pixar003,run-01,splithalf-02,-0.7554725,,-0.7167385,
40,pixar003,run-01,splithalf-02,0.06600664,,-0.14638925,
41,pixar003,run-01,splithalf-02,-0.3695249,,-0.20301871,
42,pixar003,run-01,splithalf-02,1.1884174,,0.010030022,
43,pixar003,run-01,splithalf-02,1.1463606,,0.104219414,
44,pixar003,run-01,splithalf-02,1.1906737,,-0.25191262,
45,pixar003,run-01,splithalf-02,0.35501513,,-0.12615824,
46,pixar003,run-01,splithalf-02,-1.0881617,,-0.041610565,
47,pixar003,run-01,splithalf-02,-0.65782964,,-0.41135502,
48,pixar003,run-01,splithalf-02,-0.21044068,,0.02521202,
49,pixar003,run-01,splithalf-02,-0.72029144,,-0.24899764,
50,pixar003,run-01,splithalf-02,-0.44146746,,-0.17200433,
51,pixar003,run-01,splithalf-02,0.15283938,,-0.32759827,
52,pixar003,run-01,splithalf-02,1.4037306,,0.2262018,
53,pixar003,run-01,splithalf-02,0.695145,,0.020649364,
54,pixar003,run-01,splithalf-02,-0.5880515,,-0.26268673,
55,pixar003,run-01,splithalf-02,0.3940768,,0.13859315,
56,pixar003,run-01,splithalf-02,0.08942415,,-0.22629556,
57,pixar003,run-01,splithalf-02,0.24347754,,-0.73135614,
58,pixar003,run-01,splithalf-02,1.1221087,,0.18597862,
59,pixar003,run-01,splithalf-02,0.21625514,,-0.14803188,
60,pixar003,run-01,splithalf-02,0.407442,,0.040025275,
61,pixar003,run-01,splithalf-02,0.5889964,,0.16229913,
62,pixar003,run-01,splithalf-02,0.3575867,,-0.05176432,
63,pixar003,run-01,splithalf-02,,,,
64,pixar003,run-01,splithalf-02,,,,
65,pixar003,run-01,splithalf-02,-0.65306294,,-0.29968667,
66,pixar003,run-01,splithalf-02,-0.932718,,-0.6298398,
67,pixar003,run-01,splithalf-02,-0.45990744,,-0.4429822,
68,pixar003,run-01,splithalf-02,-0.4786361,,-0.16832717,
69,pixar003,run-01,splithalf-02,-0.50125396,,-0.5019863,
70,pixar003,run-01,splithalf-02,0.4514491,,0.14523181,
71,pixar003,run-01,splithalf-02,-0.7451011,,-0.29702696,
72,pixar003,run-01,splithalf-02,-2.358142,,-1.1116215,
73,pixar003,run-01,splithalf-02,-0.92956877,,-0.41179404,
74,pixar003,run-01,splithalf-02,-0.81635,,-0.82471526,
75,pixar003,run-01,splithalf-02,-0.7051579,,-0.41930166,
76,pixar003,run-01,splithalf-02,-1.0532048,,-0.6423705,
77,pixar003,run-01,splithalf-02,-1.3690178,,-0.35725918,
78,pixar003,run-01,splithalf-02,-1.485174,,-0.35995513,
79,pixar003,run-01,splithalf-02,-1.1233163,,-0.6019076,
80,pixar003,run-01,splithalf-02,-1.0169289,,-0.6942867,
81,pixar003,run-01,splithalf-02,-0.91252404,,-0.4076059,
0,pixar004,run-01,splithalf-01,,-1.9163297,,-2.0257277
1,pixar004,run-01,splithalf-01,,-1.8295479,,-2.0855145
2,pixar004,run-01,splithalf-01,,-2.0042298,,-1.9783962
3,pixar004,run-01,splithalf-01,,-2.1016986,,-1.8231747
4,pixar004,run-01,splithalf-01,,-1.467758,,-1.1879612
5,pixar004,run-01,splithalf-01,,,,
6,pixar004,run-01,splithalf-01,,-0.90430576,,-1.0683308
7,pixar004,run-01,splithalf-01,,-1.5706619,,-1.7096131
8,pixar004,run-01,splithalf-01,,-1.5823251,,-1.6604817
9,pixar004,run-01,splithalf-01,,-1.2498748,,-1.4458334
10,pixar004,run-01,splithalf-01,,-1.7148285,,-1.7090105
11,pixar004,run-01,splithalf-01,,-1.7139852,,-1.781491
12,pixar004,run-01,splithalf-01,,-1.2798773,,-1.3062662
13,pixar004,run-01,splithalf-01,,-1.1139762,,-1.3566988
14,pixar004,run-01,splithalf-01,,-1.2302284,,-1.3164008
15,pixar004,run-01,splithalf-01,,-1.2059062,,-1.4083208
16,pixar004,run-01,splithalf-01,,,,
17,pixar004,run-01,splithalf-01,,-0.5295704,,-0.9331209
18,pixar004,run-01,splithalf-01,,,,
19,pixar004,run-01,splithalf-01,,,,
20,pixar004,run-01,splithalf-01,,-1.5426507,,-1.4749343
21,pixar004,run-01,splithalf-01,,-1.6130702,,-1.2454474
22,pixar004,run-01,splithalf-01,,-1.7731863,,-1.4001625
23,pixar004,run-01,splithalf-01,,-0.79265225,,-0.76444465
24,pixar004,run-01,splithalf-01,,-0.13338473,,-0.13610676
25,pixar004,run-01,splithalf-01,,-0.4589162,,-0.5331062
26,pixar004,run-01,splithalf-01,,-0.2784094,,-0.18925229
27,pixar004,run-01,splithalf-01,,-0.030357787,,-0.04467108
28,pixar004,run-01,splithalf-01,,0.082190454,,-0.117511295
29,pixar004,run-01,splithalf-01,,0.070715144,,-0.06218036
30,pixar004,run-01,splithalf-01,,-0.015995309,,0.033609964
31,pixar004,run-01,splithalf-01,,0.009463217,,-0.13160262
32,pixar004,run-01,splithalf-01,,0.9840994,,1.1941159
33,pixar004,run-01,splithalf-01,,0.45878512,,0.5983032
34,pixar004,run-01,splithalf-01,,-0.102254555,,0.04170678
35,pixar004,run-01,splithalf-01,,0.12691133,,0.00889326
36,pixar004,run-01,splithalf-01,,0.21238725,,0.022411155
37,pixar004,run-01,splithalf-01,,0.24841228,,0.06309219
38,pixar004,run-01,splithalf-01,,0.3563255,,0.1868473
39,pixar004,run-01,splithalf-01,,0.3271784,,0.2298048
40,pixar004,run-01,splithalf-01,,0.65030974,,0.589172
41,pixar004,run-01,splithalf-01,,0.35489312,,0.19506094
42,pixar004,run-01,splithalf-01,,0.37125215,,0.39170623
43,pixar004,run-01,splithalf-01,,0.57875806,,0.4430979
44,pixar004,run-01,splithalf-01,,0.6624602,,0.6905279
45,pixar004,run-01,splithalf-01,,0.83729935,,0.61740386
46,pixar004,run-01,splithalf-01,,0.5423751,,0.514912
47,pixar004,run-01,splithalf-01,,0.47746977,,0.6252019
48,pixar004,run-01,splithalf-01,,0.49296036,,0.6156576
49,pixar004,run-01,splithalf-01,,0.7121529,,0.97500247
50,pixar004,run-01,splithalf-01,,0.7549118,,1.2567816
51,pixar004,run-01,splithalf-01,,0.38440213,,0.5171665
52,pixar004,run-01,splithalf-01,,0.6701872,,0.8996113
53,pixar004,run-01,splithalf-01,,0.5453229,,0.43565878
54,pixar004,run-01,splithalf-01,,0.747102,,0.7806479
55,pixar004,run-01,splithalf-01,,0.5539929,,0.56935203
56,pixar004,run-01,splithalf-01,,0.8125914,,0.788445
57,pixar004,run-01,splithalf-01,,0.93678033,,0.76132256
58,pixar004,run-01,splithalf-01,,0.84333515,,0.825658
59,pixar004,run-01,splithalf-01,,0.46986318,,0.51809806
60,pixar004,run-01,splithalf-01,,0.8098019,,0.8180984
61,pixar004,run-01,splithalf-01,,,,
62,pixar004,run-01,splithalf-01,,,,
63,pixar004,run-01,splithalf-01,,1.1375123,,1.0986708
64,pixar004,run-01,splithalf-01,,0.6365714,,0.76182634
65,pixar004,run-01,splithalf-01,,0.7267518,,0.65678906
66,pixar004,run-01,splithalf-01,,0.88895303,,1.0822437
67,pixar004,run-01,splithalf-01,,0.9105565,,0.8331176
68,pixar004,run-01,splithalf-01,,1.2283609,,1.1876595
69,pixar004,run-01,splithalf-01,,1.0258291,,0.8304823
70,pixar004,run-01,splithalf-01,,0.99682486,,1.0847404
71,pixar004,run-01,splithalf-01,,0.6841749,,0.87630653
72,pixar004,run-01,splithalf-01,,0.6078071,,0.75680244
73,pixar004,run-01,splithalf-01,,0.6015083,,0.6814497
74,pixar004,run-01,splithalf-01,,0.8837081,,0.8827729
75,pixar004,run-01,splithalf-01,,0.55574393,,0.48250675
76,pixar004,run-01,splithalf-01,,0.6265428,,0.71561366
77,pixar004,run-01,splithalf-01,,0.56627876,,0.5958751
78,pixar004,run-01,splithalf-01,,0.5011982,,0.5597256
79,pixar004,run-01,splithalf-01,,0.59323007,,0.68786585
80,pixar004,run-01,splithalf-01,,0.462039,,0.45982417
81,pixar004,run-01,splithalf-01,,0.43777162,,0.4541499
0,pixar004,run-01,splithalf-02,1.3350756,,1.9101576,
1,pixar004,run-01,splithalf-02,-0.33326298,,0.20881219,
2,pixar004,run-01,splithalf-02,0.25560066,,1.2545607,
3,pixar004,run-01,splithalf-02,-0.39222255,,0.15451066,
4,pixar004,run-01,splithalf-02,0.4863792,,1.3815092,
5,pixar004,run-01,splithalf-02,-0.064052105,,0.086097896,
6,pixar004,run-01,splithalf-02,0.5223273,,0.8433825,
7,pixar004,run-01,splithalf-02,0.40940323,,0.28072214,
8,pixar004,run-01,splithalf-02,0.833975,,0.28911358,
9,pixar004,run-01,splithalf-02,0.88017195,,0.80925167,
10,pixar004,run-01,splithalf-02,0.8954746,,-0.3807816,
11,pixar004,run-01,splithalf-02,-0.710228,,-0.5295238,
12,pixar004,run-01,splithalf-02,-0.17379418,,0.06935004,
13,pixar004,run-01,splithalf-02,-0.35101733,,-0.3389439,
14,pixar004,run-01,splithalf-02,,,,
15,pixar004,run-01,splithalf-02,,,,
16,pixar004,run-01,splithalf-02,0.23244779,,0.6133722,
17,pixar004,run-01,splithalf-02,0.6125708,,0.7995146,
18,pixar004,run-01,splithalf-02,0.33702463,,0.048247494,
19,pixar004,run-01,splithalf-02,0.53295726,,0.3154444,
20,pixar004,run-01,splithalf-02,0.6468379,,0.54929876,
21,pixar004,run-01,splithalf-02,0.6841445,,0.6811763,
22,pixar004,run-01,splithalf-02,0.94936496,,0.57577145,
23,pixar004,run-01,splithalf-02,0.30992752,,0.9166123,
24,pixar004,run-01,splithalf-02,1.1770831,,1.1386188,
25,pixar004,run-01,splithalf-02,0.71096355,,0.6562241,
26,pixar004,run-01,splithalf-02,0.22381392,,-0.59239364,
27,pixar004,run-01,splithalf-02,0.51871043,,0.5782918,
28,pixar004,run-01,splithalf-02,1.1438974,,0.8494911,
29,pixar004,run-01,splithalf-02,0.7876075,,0.84226954,
30,pixar004,run-01,splithalf-02,0.9096039,,0.8943639,
31,pixar004,run-01,splithalf-02,1.1934385,,0.73113096,
32,pixar004,run-01,splithalf-02,1.1626966,,0.7082976,
33,pixar004,run-01,splithalf-02,0.5120072,,-0.16143523,
34,pixar004,run-01,splithalf-02,0.4858057,,1.7330036,
35,pixar004,run-01,splithalf-02,0.80605525,,1.2886463,
36,pixar004,run-01,splithalf-02,,,,
37,pixar004,run-01,splithalf-02,0.47306967,,-0.5464386,
38,pixar004,run-01,splithalf-02,0.5257676,,-0.17518678,
39,pixar004,run-01,splithalf-02,0.093862176,,-0.6564039,
40,pixar004,run-01,splithalf-02,0.0062002195,,-0.22661205,
41,pixar004,run-01,splithalf-02,-0.042097565,,0.57478386,
42,pixar004,run-01,splithalf-02,0.2520302,,-0.5034931,
43,pixar004,run-01,splithalf-02,0.35005036,,-0.5591576,
44,pixar004,run-01,splithalf-02,0.40945825,,0.6352421,
45,pixar004,run-01,splithalf-02,0.042435754,,-0.71347845,
46,pixar004,run-01,splithalf-02,0.8454666,,0.80889875,
47,pixar004,run-01,splithalf-02,-0.79553986,,-0.9303848,
48,pixar004,run-01,splithalf-02,-0.11107831,,0.070048906,
49,pixar004,run-01,splithalf-02,0.6096017,,0.41125283,
50,pixar004,run-01,splithalf-02,0.0019968867,,0.22330825,
51,pixar004,run-01,splithalf-02,-0.7544387,,0.34908372,
52,pixar004,run-01,splithalf-02,0.028309027,,-0.088437654,
53,pixar004,run-01,splithalf-02,0.5168277,,-0.75963396,
54,pixar004,run-01,splithalf-02,0.25827003,,-1.1099108,
55,pixar004,run-01,splithalf-02,0.89048004,,0.23652288,
56,pixar004,run-01,splithalf-02,,,,
57,pixar004,run-01,splithalf-02,-1.5915304,,-1.2734573,
58,pixar004,run-01,splithalf-02,-0.9062851,,-1.4684277,
59,pixar004,run-01,splithalf-02,-0.7175201,,-0.7816985,
60,pixar004,run-01,splithalf-02,-0.42055947,,-0.31471923,
61,pixar004,run-01,splithalf-02,-0.8826374,,-1.0193802,
62,pixar004,run-01,splithalf-02,-1.284713,,-0.9948252,
63,pixar004,run-01,splithalf-02,-0.042342436,,-0.033344638,
64,pixar004,run-01,splithalf-02,-1.0205992,,-1.4463065,
65,pixar004,run-01,splithalf-02,-0.0983969,,0.32281715,
66,pixar004,run-01,splithalf-02,-0.32225785,,-0.25946754,
67,pixar004,run-01,splithalf-02,-0.6397604,,-0.53379226,
68,pixar004,run-01,splithalf-02,-0.35070768,,-0.12930968,
69,pixar004,run-01,splithalf-02,-1.246582,,-0.95905435,
70,pixar004,run-01,splithalf-02,-0.6710685,,-0.8085145,
71,pixar004,run-01,splithalf-02,-1.1002342,,-1.2623632,
72,pixar004,run-01,splithalf-02,-0.43182263,,-0.30443698,
73,pixar004,run-01,splithalf-02,-0.80343944,,-0.29822278,
74,pixar004,run-01,splithalf-02,-0.6701647,,-0.23599005,
75,pixar004,run-01,splithalf-02,-1.5861255,,-0.70759857,
76,pixar004,run-01,splithalf-02,-1.5857146,,-0.6661647,
77,pixar004,run-01,splithalf-02,-0.9255535,,-1.5946773,
78,pixar004,run-01,splithalf-02,0.4830675,,0.38255483,
79,pixar004,run-01,splithalf-02,-0.58153194,,-0.56217897,
80,pixar004,run-01,splithalf-02,-1.8675854,,-0.6881264,
81,pixar004,run-01,splithalf-02,-1.8675591,,-0.6072831,
0,pixar005,run-01,splithalf-01,,0.81899464,,1.8127464
1,pixar005,run-01,splithalf-01,,1.2799609,,0.48016816
2,pixar005,run-01,splithalf-01,,1.470903,,0.44786263
3,pixar005,run-01,splithalf-01,,1.7541298,,0.6725834
4,pixar005,run-01,splithalf-01,,2.7986817,,0.83382875
5,pixar005,run-01,splithalf-01,,0.31651968,,0.30134887
6,pixar005,run-01,splithalf-01,,0.10128844,,-0.49450833
7,pixar005,run-01,splithalf-01,,1.4180448,,0.6232932
8,pixar005,run-01,splithalf-01,,1.3947967,,0.7282826
9,pixar005,run-01,splithalf-01,,1.6753687,,0.8910201
10,pixar005,run-01,splithalf-01,,1.2883551,,0.2410038
11,pixar005,run-01,splithalf-01,,0.8204709,,0.08198105
12,pixar005,run-01,splithalf-01,,-0.08003238,,0.51843053
13,pixar005,run-01,splithalf-01,,0.57717025,,0.22721739
14,pixar005,run-01,splithalf-01,,0.9260305,,0.3952353
15,pixar005,run-01,splithalf-01,,0.20777893,,0.05669999
16,pixar005,run-01,splithalf-01,,1.3295578,,0.08105709
17,pixar005,run-01,splithalf-01,,1.8309934,,-0.64921445
18,pixar005,run-01,splithalf-01,,1.7854869,,-0.6553584
19,pixar005,run-01,splithalf-01,,0.45463866,,0.28733027
20,pixar005,run-01,splithalf-01,,1.3235604,,0.9727666
21,pixar005,run-01,splithalf-01,,0.9801682,,0.3386476
22,pixar005,run-01,splithalf-01,,0.7181194,,1.0936527
23,pixar005,run-01,splithalf-01,,-0.5024828,,0.767203
24,pixar005,run-01,splithalf-01,,-0.545828,,0.75221497
25,pixar005,run-01,splithalf-01,,-0.48840952,,-0.404945
26,pixar005,run-01,splithalf-01,,-0.64373106,,-0.60647106
27,pixar005,run-01,splithalf-01,,-0.6584581,,-0.20564766
28,pixar005,run-01,splithalf-01,,0.4749762,,-0.63840044
29,pixar005,run-01,splithalf-01,,-0.44020835,,-0.299534
30,pixar005,run-01,splithalf-01,,-1.0629308,,-0.25741172
31,pixar005,run-01,splithalf-01,,0.13354447,,0.48668414
32,pixar005,run-01,splithalf-01,,-0.37855643,,0.51260716
33,pixar005,run-01,splithalf-01,,-0.77080107,,-0.8374485
34,pixar005,run-01,splithalf-01,,0.06628447,,0.05063296
35,pixar005,run-01,splithalf-01,,-0.7171129,,-0.30329624
36,pixar005,run-01,splithalf-01,,-0.6553672,,-0.080402255
37,pixar005,run-01,splithalf-01,,-0.090534285,,-0.9203332
38,pixar005,run-01,splithalf-01,,-0.50129545,,-0.33533734
39,pixar005,run-01,splithalf-01,,-1.3016138,,0.0728204
40,pixar005,run-01,splithalf-01,,-1.2015755,,-0.482771
41,pixar005,run-01,splithalf-01,,-0.66005445,,-0.44196063
42,pixar005,run-01,splithalf-01,,-0.71449715,,-0.5568926
43,pixar005,run-01,splithalf-01,,-0.74044544,,-0.803908
44,pixar005,run-01,splithalf-01,,0.065478474,,0.028311204
45,pixar005,run-01,splithalf-01,,-0.054388892,,-0.10429607
46,pixar005,run-01,splithalf-01,,-0.5491717,,0.6370238
47,pixar005,run-01,splithalf-01,,-1.3888699,,0.07115853
48,pixar005,run-01,splithalf-01,,-1.3025815,,0.49136695
49,pixar005,run-01,splithalf-01,,-0.55020344,,0.66812134
50,pixar005,run-01,splithalf-01,,-1.1554058,,0.10749842
51,pixar005,run-01,splithalf-01,,-0.4966939,,0.26517314
52,pixar005,run-01,splithalf-01,,-0.19781843,,-0.3129248
53,pixar005,run-01,splithalf-01,,-0.16205822,,0.3859745
54,pixar005,run-01,splithalf-01,,-0.1560555,,0.39403075
55,pixar005,run-01,splithalf-01,,-0.88506013,,0.088033736
56,pixar005,run-01,splithalf-01,,-0.7066976,,-0.30226153
57,pixar005,run-01,splithalf-01,,-0.3842958,,-0.0038640916
58,pixar005,run-01,splithalf-01,,-0.7616188,,-0.41364807
59,pixar005,run-01,splithalf-01,,-0.44325995,,-0.9411311
60,pixar005,run-01,splithalf-01,,-0.0097785415,,-1.0318
61,pixar005,run-01,splithalf-01,,-0.03893856,,-0.7465747
62,pixar005,run-01,splithalf-01,,-0.079380855,,0.19703576
63,pixar005,run-01,splithalf-01,,-0.12884787,,-0.52693844
64,pixar005,run-01,splithalf-01,,-0.25511864,,-1.8727623
65,pixar005,run-01,splithalf-01,,-0.61992276,,0.447936
66,pixar005,run-01,splithalf-01,,-1.191222,,0.8430195
67,pixar005,run-01,splithalf-01,,-0.6042954,,-0.53564894
68,pixar005,run-01,splithalf-01,,0.75025845,,-0.68114895
69,pixar005,run-01,splithalf-01,,-0.7803864,,-1.1566921
70,pixar005,run-01,splithalf-01,,0.027361255,,0.11347212
71,pixar005,run-01,splithalf-01,,0.3761274,,-0.13472125
72,pixar005,run-01,splithalf-01,,-0.39413387,,0.16798654
73,pixar005,run-01,splithalf-01,,0.39682192,,0.8814656
74,pixar005,run-01,splithalf-01,,-0.059724163,,-0.53563184
75,pixar005,run-01,splithalf-01,,0.46291608,,-1.5232264
76,pixar005,run-01,splithalf-01,,0.49500695,,-0.24983683
77,pixar005,run-01,splithalf-01,,0.30116275,,-0.39777255
78,pixar005,run-01,splithalf-01,,-0.31025347,,0.023278976
79,pixar005,run-01,splithalf-01,,-0.8061369,,1.1141741
80,pixar005,run-01,splithalf-01,,-0.94175845,,0.2865638
81,pixar005,run-01,splithalf-01,,-1.2527573,,-0.49409217
0,pixar005,run-01,splithalf-02,0.5200093,,0.40307084,
1,pixar005,run-01,splithalf-02,0.21764462,,-0.44468552,
2,pixar005,run-01,splithalf-02,-0.32162103,,-0.68058,
3,pixar005,run-01,splithalf-02,0.40946847,,0.11611837,
4,pixar005,run-01,splithalf-02,-0.090392485,,-0.32440832,
5,pixar005,run-01,splithalf-02,0.052073907,,-0.1703361,
6,pixar005,run-01,splithalf-02,0.28121945,,0.26787055,
7,pixar005,run-01,splithalf-02,-0.13941535,,-0.23685646,
8,pixar005,run-01,splithalf-02,-1.02126,,-0.14730151,
9,pixar005,run-01,splithalf-02,-0.010927608,,0.06420461,
10,pixar005,run-01,splithalf-02,-0.102510534,,0.3789097,
11,pixar005,run-01,splithalf-02,-0.108320735,,-0.988352,
12,pixar005,run-01,splithalf-02,-0.14882854,,-0.65449965,
13,pixar005,run-01,splithalf-02,0.59051913,,-0.15046886,
14,pixar005,run-01,splithalf-02,0.20392461,,0.11596781,
15,pixar005,run-01,splithalf-02,0.96373206,,0.75159276,
16,pixar005,run-01,splithalf-02,0.46032327,,0.9664652,
17,pixar005,run-01,splithalf-02,0.42608982,,-0.42852172,
18,pixar005,run-01,splithalf-02,-0.1676549,,-0.024625089,
19,pixar005,run-01,splithalf-02,-0.103562236,,0.8333243,
20,pixar005,run-01,splithalf-02,-0.06449421,,0.25846583,
21,pixar005,run-01,splithalf-02,-0.8079437,,-0.58291394,
22,pixar005,run-01,splithalf-02,0.18634091,,-0.021492971,
23,pixar005,run-01,splithalf-02,-1.4748125,,-0.7961178,
24,pixar005,run-01,splithalf-02,-0.30494952,,-0.60914314,
25,pixar005,run-01,splithalf-02,0.27668366,,0.040499263,
26,pixar005,run-01,splithalf-02,0.15319192,,-0.11579486,
27,pixar005,run-01,splithalf-02,0.021252781,,0.013941035,
28,pixar005,run-01,splithalf-02,0.23863654,,0.0047547235,
29,pixar005,run-01,splithalf-02,-0.79067105,,-0.114234254,
30,pixar005,run-01,splithalf-02,0.08933495,,0.1692738,
31,pixar005,run-01,splithalf-02,0.10022525,,-0.042305607,
32,pixar005,run-01,splithalf-02,0.0822182,,0.4130178,
33,pixar005,run-01,splithalf-02,0.75030637,,0.2848184,
34,pixar005,run-01,splithalf-02,0.043778714,,-0.25022838,
35,pixar005,run-01,splithalf-02,-0.27010593,,0.08857064,
36,pixar005,run-01,splithalf-02,-0.16395219,,0.44094643,
37,pixar005,run-01,splithalf-02,0.39122775,,0.167759,
38,pixar005,run-01,splithalf-02,-0.758432,,0.03477571,
39,pixar005,run-01,splithalf-02,0.64339054,,0.58432406,
40,pixar005,run-01,splithalf-02,-0.39999396,,-0.14496447,
41,pixar005,run-01,splithalf-02,0.046218134,,0.40749606,
42,pixar005,run-01,splithalf-02,0.60431314,,0.7877718,
43,pixar005,run-01,splithalf-02,-0.10886171,,-0.31654423,
44,pixar005,run-01,splithalf-02,-0.8939829,,0.5254172,
45,pixar005,run-01,splithalf-02,-0.50154525,,0.037852094,
46,pixar005,run-01,splithalf-02,-0.019252812,,-0.35973635,
47,pixar005,run-01,splithalf-02,0.60862327,,0.53935206,
48,pixar005,run-01,splithalf-02,-0.08876461,,0.08988694,
49,pixar005,run-01,splithalf-02,0.8643079,,0.15433955,
50,pixar005,run-01,splithalf-02,-0.07479556,,0.8666525,
51,pixar005,run-01,splithalf-02,0.6404026,,1.0946617,
52,pixar005,run-01,splithalf-02,0.20639317,,0.44825944,
53,pixar005,run-01,splithalf-02,0.64121354,,1.5452951,
54,pixar005,run-01,splithalf-02,0.1779629,,1.5240691,
55,pixar005,run-01,splithalf-02,0.6053898,,0.45246205,
56,pixar005,run-01,splithalf-02,-0.8040005,,-0.60506105,
57,pixar005,run-01,splithalf-02,0.10925321,,-0.9737457,
58,pixar005,run-01,splithalf-02,0.94721127,,-2.3147838,
59,pixar005,run-01,splithalf-02,1.0359704,,-0.3368793,
60,pixar005,run-01,splithalf-02,0.86995953,,-0.8665606,
61,pixar005,run-01,splithalf-02,0.18900621,,-0.40142497,
62,pixar005,run-01,splithalf-02,0.7603647,,1.0944431,
63,pixar005,run-01,splithalf-02,-0.68383884,,0.7476409,
64,pixar005,run-01,splithalf-02,-0.49503493,,-0.2854278,
65,pixar005,run-01,splithalf-02,-0.84452784,,-0.13868365,
66,pixar005,run-01,splithalf-02,-0.27764916,,-0.2089502,
67,pixar005,run-01,splithalf-02,0.00140374,,0.022135258,
68,pixar005,run-01,splithalf-02,0.04666993,,-0.07935532,
69,pixar005,run-01,splithalf-02,0.42152047,,-0.1262025,
70,pixar005,run-01,splithalf-02,-0.34328175,,-0.73400176,
71,pixar005,run-01,splithalf-02,-0.7322257,,-0.78074837,
72,pixar005,run-01,splithalf-02,-0.23254342,,0.026330227,
73,pixar005,run-01,splithalf-02,-0.85059816,,-0.35349065,
74,pixar005,run-01,splithalf-02,0.07976495,,-0.5289977,
75,pixar005,run-01,splithalf-02,-0.40968284,,-0.7583476,
