time,sub,run,half,fROI-lFFA-lffa-lloc-splithalf-01,fROI-lFFA-lffa-lloc-splithalf-02,fROI-lMMPFC-lmmpfc-ls2-splithalf-01,fROI-lMMPFC-lmmpfc-ls2-splithalf-02,fROI-lSTS-lsts-lloc-splithalf-01,fROI-lSTS-lsts-lloc-splithalf-02,fROI-rFFA-rffa-rloc-splithalf-01,fROI-rFFA-rffa-rloc-splithalf-02,fROI-rMMPFC-rmmpfc-rs2-splithalf-01,fROI-rMMPFC-rmmpfc-rs2-splithalf-02,fROI-rSTS-rsts-rloc-splithalf-01,fROI-rSTS-rsts-rloc-splithalf-02
62,pixar125,run-01,splithalf-02,-0.55271214,,-0.6029645,,-1.1771815,,-0.15347905,,-0.8773214,,-0.2597107,
63,pixar125,run-01,splithalf-02,0.48816198,,0.43766618,,-0.99805725,,0.4683802,,0.29406205,,0.005126612,
64,pixar125,run-01,splithalf-02,0.7166241,,0.05952125,,-0.23717694,,0.663434,,0.51124877,,-0.78864485,
65,pixar125,run-01,splithalf-02,1.6044735,,-0.37733686,,-0.06452368,,1.0753444,,-0.49588862,,0.00836586,
66,pixar125,run-01,splithalf-02,0.15857938,,-0.6090765,,0.087911904,,-0.022278298,,-0.16625701,,-0.003400208,
67,pixar125,run-01,splithalf-02,-0.31306958,,-0.07606546,,-0.53572774,,-0.28721535,,0.42335525,,0.06927262,
68,pixar125,run-01,splithalf-02,-0.44019207,,-0.031131435,,0.27000454,,-0.17681345,,0.17264473,,0.3176264,
69,pixar125,run-01,splithalf-02,-0.1262399,,-0.13132688,,0.46969804,,-0.16128913,,-0.25489572,,0.4134873,
70,pixar125,run-01,splithalf-02,-0.72115105,,-0.8000129,,0.39422727,,-0.44022837,,-1.0230536,,0.18047789,
71,pixar125,run-01,splithalf-02,-0.09631187,,-1.0652668,,0.09187779,,-0.18138176,,-1.178587,,-0.21049699,
72,pixar125,run-01,splithalf-02,-0.13753717,,-0.5830667,,-0.569482,,-0.7251526,,-0.13917302,,-0.4270545,
73,pixar125,run-01,splithalf-02,,,,,,,,,,,,
74,pixar125,run-01,splithalf-02,,,,,,,,,,,,
75,pixar125,run-01,splithalf-02,-1.8525412,,-1.6826366,,-0.3315734,,-1.8181862,,-1.3865167,,-1.1632601,
76,pixar125,run-01,splithalf-02,,,,,,,,,,,,
77,pixar125,run-01,splithalf-02,-1.2481415,,-0.19033007,,1.2458279,,-1.1617066,,0.08530605,,-0.66304165,
78,pixar125,run-01,splithalf-02,,,,,,,,,,,,
79,pixar125,run-01,splithalf-02,-1.0067656,,-0.48788014,,-0.6606444,,-1.2148339,,-1.6761475,,-0.4247659,
80,pixar125,run-01,splithalf-02,-1.2748191,,-0.21100488,,-0.47787133,,-1.5572793,,-0.26938033,,-0.58995724,
81,pixar125,run-01,splithalf-02,-1.4900188,,-0.0015017807,,-0.58590966,,-1.9195545,,-0.35694137,,-1.3378845,
0,pixar126,run-01,splithalf-01,,0.758495,,0.9206694,,1.7636282,,-0.7350129,,-0.0142839495,,-0.12031648
1,pixar126,run-01,splithalf-01,,1.0756702,,0.541187,,1.6958516,,-0.81107634,,0.32625526,,-0.19974181
2,pixar126,run-01,splithalf-01,,0.8454205,,0.17852294,,1.3405796,,-0.5990848,,-0.6100031,,-0.4099594
3,pixar126,run-01,splithalf-01,,0.343548,,1.0965335,,1.9120098,,-2.0055835,,0.258887,,-0.009749937
4,pixar126,run-01,splithalf-01,,-0.43231565,,0.49490944,,1.595984,,-1.9796814,,-0.021199575,,-0.11437347
5,pixar126,run-01,splithalf-01,,-0.63184893,,-0.034919005,,1.384629,,-2.1091876,,-0.4677105,,-0.30585527
6,pixar126,run-01,splithalf-01,,-0.3300388,,-0.5283867,,0.89057434,,-1.8647808,,-1.1641359,,-0.74604595
7,pixar126,run-01,splithalf-01,,-0.8400682,,-0.6573951,,-0.34213048,,-1.6329029,,-1.2849451,,-0.99680156
8,pixar126,run-01,splithalf-01,,-0.92540485,,0.15432674,,-0.25608552,,-0.8973893,,-1.5422113,,-1.0479043
9,pixar126,run-01,splithalf-01,,-0.8788711,,0.4875474,,-0.18396346,,-0.79099,,-1.1286904,,-1.1574228
10,pixar126,run-01,splithalf-01,,-0.3551702,,0.9314885,,0.60730124,,-0.25273684,,-1.1791255,,-0.88757575
11,pixar126,run-01,splithalf-01,,0.058596212,,0.5339937,,0.44111323,,-0.89457685,,-0.38199311,,-0.20875654
12,pixar126,run-01,splithalf-01,,1.0704466,,-0.29324415,,0.55691797,,-0.6290038,,-0.6353779,,-0.36690208
13,pixar126,run-01,splithalf-01,,0.03409127,,-0.29163036,,1.6326427,,0.15844436,,-0.040185966,,0.5952667
14,pixar126,run-01,splithalf-01,,0.14583293,,0.3940906,,0.2593345,,-1.2560894,,0.4621148,,-0.076982096
15,pixar126,run-01,splithalf-01,,-0.038366415,,1.1966969,,-0.07073917,,-0.7890033,,0.43006507,,0.31204247
16,pixar126,run-01,splithalf-01,,-0.42424363,,0.7631353,,-0.010052919,,-0.9035412,,-0.914888,,-0.53237695
17,pixar126,run-01,splithalf-01,,-0.8601227,,1.0550337,,0.13017198,,-0.95626056,,-0.43330583,,-1.006567
18,pixar126,run-01,splithalf-01,,-0.82541496,,1.3953961,,0.08793524,,-0.6368365,,0.20774269,,-0.90322083
19,pixar126,run-01,splithalf-01,,-0.34747586,,0.84667236,,0.054833293,,-0.53539217,,0.24381745,,-0.74714077
20,pixar126,run-01,splithalf-01,,0.17657013,,-0.036636088,,-0.6666852,,-0.56668204,,-0.3647228,,-1.0834414
21,pixar126,run-01,splithalf-01,,-0.6917755,,-0.4055062,,-0.5771362,,-0.25748998,,-0.5131966,,-0.6715702
22,pixar126,run-01,splithalf-01,,-1.1230594,,-0.62064296,,0.36656815,,-0.35011816,,0.08405465,,0.11627998
23,pixar126,run-01,splithalf-01,,0.35965464,,-0.61103576,,-0.70741004,,-0.23339352,,0.37010974,,0.33335513
24,pixar126,run-01,splithalf-01,,1.0862409,,-0.49367967,,-0.73643667,,-0.36421612,,-0.14664723,,-0.0016036123
25,pixar126,run-01,splithalf-01,,0.8329992,,0.3886042,,-0.3257373,,-0.20361423,,-0.33057615,,0.044572663
26,pixar126,run-01,splithalf-01,,-1.4012985,,0.81780833,,0.054947115,,-0.9471242,,-0.70760876,,-0.7307958
27,pixar126,run-01,splithalf-01,,-0.95110786,,0.8704281,,0.39887065,,-0.7804367,,-0.44409695,,-0.5824501
28,pixar126,run-01,splithalf-01,,-0.9457774,,1.212574,,0.55374366,,-0.84725857,,-0.16397533,,-0.6526137
29,pixar126,run-01,splithalf-01,,-1.2491245,,1.3281604,,0.1950687,,0.0299189,,-0.28338814,,-0.5344238
30,pixar126,run-01,splithalf-01,,-1.1291517,,1.4114555,,0.575846,,-0.13966432,,-0.973999,,-0.28158945
31,pixar126,run-01,splithalf-01,,-0.71182805,,0.8693365,,-0.05002622,,-0.2473814,,-0.9532695,,0.0014956624
32,pixar126,run-01,splithalf-01,,-0.47550315,,0.68530667,,-0.029559517,,-0.20474267,,-0.5671559,,0.1698191
33,pixar126,run-01,splithalf-01,,0.5174371,,-0.63930976,,-0.50237834,,0.41637126,,-0.5708569,,0.57721263
34,pixar126,run-01,splithalf-01,,1.051679,,-1.4794683,,-0.019557562,,0.4049732,,-0.549467,,0.42486113
35,pixar126,run-01,splithalf-01,,1.0719676,,-1.2180898,,-0.054482233,,0.1393107,,-0.04981451,,0.055641364
