time,sub,run,half,fROI-lFFA-lffa-lloc-splithalf-01,fROI-lFFA-lffa-lloc-splithalf-02,fROI-rFFA-rffa-rloc-splithalf-01,fROI-rFFA-rffa-rloc-splithalf-02
77,pixar134,run-01,splithalf-01,,0.21660586,,-0.04749344
78,pixar134,run-01,splithalf-01,,-0.45050973,,-0.28756672
79,pixar134,run-01,splithalf-01,,0.35170436,,0.11182387
80,pixar134,run-01,splithalf-01,,0.9374983,,0.8052696
81,pixar134,run-01,splithalf-01,,0.28001532,,0.68954706
0,pixar134,run-01,splithalf-02,0.30807108,,0.766509,
1,pixar134,run-01,splithalf-02,-0.5856722,,0.14726096,
2,pixar134,run-01,splithalf-02,-0.69712657,,-0.10973664,
3,pixar134,run-01,splithalf-02,0.6506138,,0.5773004,
4,pixar134,run-01,splithalf-02,-0.78067887,,0.8360863,
5,pixar134,run-01,splithalf-02,-0.11251031,,0.575724,
6,pixar134,run-01,splithalf-02,0.19201784,,1.5528948,
7,pixar134,run-01,splithalf-02,-0.64599246,,0.6261638,
8,pixar134,run-01,splithalf-02,0.22946517,,0.64946777,
9,pixar134,run-01,splithalf-02,-0.5111077,,0.0039575724,
10,pixar134,run-01,splithalf-02,0.31165603,,-0.33722162,
11,pixar134,run-01,splithalf-02,0.6685699,,-0.51278704,
12,pixar134,run-01,splithalf-02,-0.2752129,,-0.6657805,
13,pixar134,run-01,splithalf-02,-0.09568755,,-0.52914107,
14,pixar134,run-01,splithalf-02,-1.2577007,,-0.84834623,
15,pixar134,run-01,splithalf-02,-1.7197134,,-0.4403693,
16,pixar134,run-01,splithalf-02,-0.95498675,,-0.41530028,
17,pixar134,run-01,splithalf-02,0.43390703,,-0.004184288,
18,pixar134,run-01,splithalf-02,-0.25722456,,0.06598121,
19,pixar134,run-01,splithalf-02,0.40017787,,0.4821334,
20,pixar134,run-01,splithalf-02,1.047041,,0.36840805,
21,pixar134,run-01,splithalf-02,-0.3613638,,0.090294346,
22,pixar134,run-01,splithalf-02,0.2873206,,-0.54040134,
23,pixar134,run-01,splithalf-02,-1.5378609,,-0.45961946,
24,pixar134,run-01,splithalf-02,-0.69798285,,-0.5566702,
25,pixar134,run-01,splithalf-02,0.12728691,,-0.80146873,
26,pixar134,run-01,splithalf-02,0.09608406,,-0.5101613,
27,pixar134,run-01,splithalf-02,-0.058311425,,-0.31165153,
28,pixar134,run-01,splithalf-02,-0.115854025,,-0.13978219,
29,pixar134,run-01,splithalf-02,0.087163165,,-0.22378913,
30,pixar134,run-01,splithalf-02,0.29759333,,0.45575556,
31,pixar134,run-01,splithalf-02,0.046886764,,0.79705846,
32,pixar134,run-01,splithalf-02,0.768164,,0.26586437,
33,pixar134,run-01,splithalf-02,0.8655732,,1.0212055,
34,pixar134,run-01,splithalf-02,-0.24754807,,0.32371396,
35,pixar134,run-01,splithalf-02,0.4476801,,0.83927613,
36,pixar134,run-01,splithalf-02,-0.9274824,,0.41816616,
37,pixar134,run-01,splithalf-02,-0.20865603,,0.799344,
38,pixar134,run-01,splithalf-02,-0.15117803,,0.089578934,
39,pixar134,run-01,splithalf-02,-1.1158792,,0.06467648,
40,pixar134,run-01,splithalf-02,-0.31555545,,-0.34577385,
41,pixar134,run-01,splithalf-02,-0.6145937,,-0.66867656,
42,pixar134,run-01,splithalf-02,-0.07193823,,0.23409477,
43,pixar134,run-01,splithalf-02,-1.010582,,0.38832182,
44,pixar134,run-01,splithalf-02,-0.1739303,,0.030634094,
45,pixar134,run-01,splithalf-02,-0.3622461,,0.14948337,
46,pixar134,run-01,splithalf-02,1.1071889,,0.07612602,
47,pixar134,run-01,splithalf-02,-0.084027685,,0.025102582,
48,pixar134,run-01,splithalf-02,0.6259154,,0.28926426,
49,pixar134,run-01,splithalf-02,0.16245364,,0.3388178,
50,pixar134,run-01,splithalf-02,0.4310936,,0.2215817,
51,pixar134,run-01,splithalf-02,0.15482938,,0.19860478,
52,pixar134,run-01,splithalf-02,-0.088453814,,-0.71272725,
53,pixar134,run-01,splithalf-02,-1.1358122,,-0.1552595,
54,pixar134,run-01,splithalf-02,-0.64735764,,-0.32853895,
55,pixar134,run-01,splithalf-02,0.59732455,,0.41717187,
56,pixar134,run-01,splithalf-02,0.36432248,,0.22409382,
57,pixar134,run-01,splithalf-02,-0.7390997,,0.3740159,
58,pixar134,run-01,splithalf-02,-0.045880795,,0.12518764,
59,pixar134,run-01,splithalf-02,0.35747194,,-0.41411775,
60,pixar134,run-01,splithalf-02,-0.51178646,,-0.7488955,
61,pixar134,run-01,splithalf-02,-0.5223428,,-0.51887405,
62,pixar134,run-01,splithalf-02,0.44163305,,-0.19021198,
63,pixar134,run-01,splithalf-02,0.089222796,,0.046579756,
64,pixar134,run-01,splithalf-02,0.20871612,,-0.18633102,
65,pixar134,run-01,splithalf-02,0.3602132,,0.31653252,
66,pixar134,run-01,splithalf-02,0.28255144,,-0.6252269,
67,pixar134,run-01,splithalf-02,0.13971429,,-0.6798782,
68,pixar134,run-01,splithalf-02,-0.25372893,,-0.80166817,
69,pixar134,run-01,splithalf-02,-0.19187117,,-0.79073274,
70,pixar134,run-01,splithalf-02,0.068115644,,-0.88635695,
71,pixar134,run-01,splithalf-02,-0.28836456,,-0.8135387,
72,pixar134,run-01,splithalf-02,0.3858517,,0.054213893,
73,pixar134,run-01,splithalf-02,0.5898794,,0.44459945,
74,pixar134,run-01,splithalf-02,0.5585982,,0.74253577,
75,pixar134,run-01,splithalf-02,1.3520173,,0.61380786,
76,pixar134,run-01,splithalf-02,1.0208508,,0.35593486,
77,pixar134,run-01,splithalf-02,0.82088774,,0.28075096,
78,pixar134,run-01,splithalf-02,1.349658,,0.29035777,
79,pixar134,run-01,splithalf-02,-0.16857764,,-0.18828401,
80,pixar134,run-01,splithalf-02,0.97570956,,-0.74352634,
81,pixar134,run-01,splithalf-02,0.8323414,,-0.849538,
0,pixar135,run-01,splithalf-01,,-1.704792,,-1.7819153
1,pixar135,run-01,splithalf-01,,-1.5801202,,-1.1830441
2,pixar135,run-01,splithalf-01,,-1.4429569,,-1.3241884
3,pixar135,run-01,splithalf-01,,-0.78556794,,-0.76062715
4,pixar135,run-01,splithalf-01,,-1.2120581,,-0.47505584
5,pixar135,run-01,splithalf-01,,-1.4688185,,-0.21894369
6,pixar135,run-01,splithalf-01,,-1.2242161,,-0.9664362
7,pixar135,run-01,splithalf-01,,-1.9305706,,-1.8430576
8,pixar135,run-01,splithalf-01,,-1.4926618,,-1.3189442
9,pixar135,run-01,splithalf-01,,-1.5214489,,-1.0577279
10,pixar135,run-01,splithalf-01,,-1.4135255,,-0.5357547
11,pixar135,run-01,splithalf-01,,-1.5909072,,-0.6709641
12,pixar135,run-01,splithalf-01,,-1.2787666,,-0.56328773
13,pixar135,run-01,splithalf-01,,-1.2369245,,-0.7006401
14,pixar135,run-01,splithalf-01,,-0.51081383,,-0.59829503
15,pixar135,run-01,splithalf-01,,-0.5126275,,-0.054032482
16,pixar135,run-01,splithalf-01,,-0.9282452,,-0.5823139
17,pixar135,run-01,splithalf-01,,-1.3194113,,-0.67910576
18,pixar135,run-01,splithalf-01,,-0.47655034,,-0.61679757
19,pixar135,run-01,splithalf-01,,-0.4420291,,-0.2279253
20,pixar135,run-01,splithalf-01,,-0.6441903,,-0.17404766
21,pixar135,run-01,splithalf-01,,0.033035886,,-0.32959488
22,pixar135,run-01,splithalf-01,,-0.1544322,,0.13176416
23,pixar135,run-01,splithalf-01,,-0.4999054,,-0.06986952
24,pixar135,run-01,splithalf-01,,-0.46510467,,0.17576489
25,pixar135,run-01,splithalf-01,,-0.23613696,,0.041262742
26,pixar135,run-01,splithalf-01,,-0.8068115,,-0.93440723
27,pixar135,run-01,splithalf-01,,-0.8060223,,-0.79007685
28,pixar135,run-01,splithalf-01,,-0.8560435,,-0.94906217
29,pixar135,run-01,splithalf-01,,-0.9947236,,-0.21799329
30,pixar135,run-01,splithalf-01,,-0.4289194,,-0.38291463
31,pixar135,run-01,splithalf-01,,-0.29416722,,-0.39918476
32,pixar135,run-01,splithalf-01,,0.16378209,,-0.5245431
33,pixar135,run-01,splithalf-01,,0.08353065,,0.114963554
34,pixar135,run-01,splithalf-01,,0.13359043,,0.10377568
35,pixar135,run-01,splithalf-01,,-0.03955653,,0.25601348
36,pixar135,run-01,splithalf-01,,0.325178,,0.13760498
37,pixar135,run-01,splithalf-01,,-0.22326593,,-0.34431767
38,pixar135,run-01,splithalf-01,,0.3391606,,-0.55751836
39,pixar135,run-01,splithalf-01,,0.055422455,,0.053102184
40,pixar135,run-01,splithalf-01,,0.28871888,,0.56266814
41,pixar135,run-01,splithalf-01,,0.2860603,,0.3816236
42,pixar135,run-01,splithalf-01,,0.252169,,0.46203607
43,pixar135,run-01,splithalf-01,,0.26664895,,0.62871736
44,pixar135,run-01,splithalf-01,,0.328286,,0.052638568
45,pixar135,run-01,splithalf-01,,0.81414,,0.19893718
46,pixar135,run-01,splithalf-01,,1.1323099,,0.23535447
47,pixar135,run-01,splithalf-01,,1.4330251,,0.34048468
48,pixar135,run-01,splithalf-01,,0.7436001,,1.0685982
49,pixar135,run-01,splithalf-01,,0.8365017,,0.78705996
50,pixar135,run-01,splithalf-01,,0.17194402,,0.45347184
51,pixar135,run-01,splithalf-01,,0.40313664,,0.23908329
52,pixar135,run-01,splithalf-01,,0.9918442,,0.41556263
53,pixar135,run-01,splithalf-01,,0.37638617,,0.1907451
54,pixar135,run-01,splithalf-01,,0.5225071,,0.25787014
55,pixar135,run-01,splithalf-01,,0.4335948,,-0.14378995
56,pixar135,run-01,splithalf-01,,0.375099,,0.30800694
57,pixar135,run-01,splithalf-01,,0.7433743,,0.8499643
58,pixar135,run-01,splithalf-01,,0.85132235,,0.55056304
59,pixar135,run-01,splithalf-01,,0.67071784,,1.008984
60,pixar135,run-01,splithalf-01,,1.1585052,,1.2968043
61,pixar135,run-01,splithalf-01,,0.87948734,,1.0082119
62,pixar135,run-01,splithalf-01,,0.8086966,,0.70354426
63,pixar135,run-01,splithalf-01,,0.8300436,,0.49526435
64,pixar135,run-01,splithalf-01,,0.6259307,,0.5404921
65,pixar135,run-01,splithalf-01,,0.65185595,,0.1501623
66,pixar135,run-01,splithalf-01,,0.80349654,,0.34161368
67,pixar135,run-01,splithalf-01,,1.2771413,,0.5534283
68,pixar135,run-01,splithalf-01,,1.2491081,,0.50558233
69,pixar135,run-01,splithalf-01,,1.0374157,,0.27056354
70,pixar135,run-01,splithalf-01,,0.7723588,,0.5370212
71,pixar135,run-01,splithalf-01,,1.0072228,,0.9670968
72,pixar135,run-01,splithalf-01,,1.1493247,,0.92295283
73,pixar135,run-01,splithalf-01,,1.1706612,,0.89359534
74,pixar135,run-01,splithalf-01,,1.0604877,,1.0080022
75,pixar135,run-01,splithalf-01,,0.44373074,,0.27276522
76,pixar135,run-01,splithalf-01,,0.5066916,,0.32688385
77,pixar135,run-01,splithalf-01,,0.35225418,,0.2187955
78,pixar135,run-01,splithalf-01,,0.42115784,,-0.013067728
79,pixar135,run-01,splithalf-01,,0.20525375,,0.05840521
80,pixar135,run-01,splithalf-01,,0.32226068,,0.51239794
81,pixar135,run-01,splithalf-01,,0.7337936,,0.3994577
0,pixar135,run-01,splithalf-02,0.49399266,,-0.2669755,
1,pixar135,run-01,splithalf-02,0.86408484,,-0.034021623,
2,pixar135,run-01,splithalf-02,0.7075108,,0.27449355,
3,pixar135,run-01,splithalf-02,0.79496354,,1.1481682,
4,pixar135,run-01,splithalf-02,-0.06469591,,1.1147745,
5,pixar135,run-01,splithalf-02,0.030905087,,0.700271,
6,pixar135,run-01,splithalf-02,0.21763346,,0.33233732,
7,pixar135,run-01,splithalf-02,0.122284055,,0.038621582,
8,pixar135,run-01,splithalf-02,0.08964254,,-0.034248922,
9,pixar135,run-01,splithalf-02,0.2573804,,0.60546434,
10,pixar135,run-01,splithalf-02,-0.18759051,,0.15846057,
11,pixar135,run-01,splithalf-02,-0.9029412,,-0.028486025,
12,pixar135,run-01,splithalf-02,0.36344236,,0.3227601,
13,pixar135,run-01,splithalf-02,-0.7197205,,-0.107984826,
14,pixar135,run-01,splithalf-02,-0.45267263,,-0.6149498,
15,pixar135,run-01,splithalf-02,-0.3729849,,-0.61097133,
16,pixar135,run-01,splithalf-02,-0.5597648,,-0.45497513,
17,pixar135,run-01,splithalf-02,-0.47569212,,0.035844743,
18,pixar135,run-01,splithalf-02,-0.48543605,,0.05053524,
19,pixar135,run-01,splithalf-02,-0.9106409,,0.1938186,
20,pixar135,run-01,splithalf-02,0.8227847,,0.30967873,
21,pixar135,run-01,splithalf-02,0.5864763,,-0.07173526,
22,pixar135,run-01,splithalf-02,0.14841202,,-0.6857065,
23,pixar135,run-01,splithalf-02,0.29993495,,-0.93683565,
24,pixar135,run-01,splithalf-02,-0.19351308,,-0.5516859,
25,pixar135,run-01,splithalf-02,0.27174976,,-0.216001,
26,pixar135,run-01,splithalf-02,-0.34025398,,-0.78592885,
27,pixar135,run-01,splithalf-02,-0.27843252,,-0.7805387,
28,pixar135,run-01,splithalf-02,-0.091825895,,-0.74141973,
29,pixar135,run-01,splithalf-02,-1.2600393,,-0.68956643,
30,pixar135,run-01,splithalf-02,-0.20057526,,0.34761277,
31,pixar135,run-01,splithalf-02,-0.6579445,,-0.27978903,
32,pixar135,run-01,splithalf-02,0.27769855,,-0.15603639,
33,pixar135,run-01,splithalf-02,-0.030496836,,0.14173736,
34,pixar135,run-01,splithalf-02,-0.7183953,,0.34248376,
35,pixar135,run-01,splithalf-02,-0.79116124,,-0.1952548,
36,pixar135,run-01,splithalf-02,-0.21267197,,0.39511234,
37,pixar135,run-01,splithalf-02,-1.3107439,,-0.7364842,
38,pixar135,run-01,splithalf-02,-1.1843436,,-0.45432973,
39,pixar135,run-01,splithalf-02,-1.0257971,,-0.7972379,
40,pixar135,run-01,splithalf-02,-0.787207,,-0.7528025,
41,pixar135,run-01,splithalf-02,-1.0775846,,-1.0600607,
42,pixar135,run-01,splithalf-02,,,,
43,pixar135,run-01,splithalf-02,,,,
44,pixar135,run-01,splithalf-02,,,,
45,pixar135,run-01,splithalf-02,,,,
46,pixar135,run-01,splithalf-02,,,,
47,pixar135,run-01,splithalf-02,-0.44419184,,0.19931106,
48,pixar135,run-01,splithalf-02,-0.07873283,,-0.002551213,
49,pixar135,run-01,splithalf-02,-0.2834712,,0.03824377,
50,pixar135,run-01,splithalf-02,-0.35821632,,0.40058565,
51,pixar135,run-01,splithalf-02,-0.0708801,,0.7438909,
52,pixar135,run-01,splithalf-02,-0.48400563,,0.63038623,
53,pixar135,run-01,splithalf-02,-0.6718552,,0.23890114,
54,pixar135,run-01,splithalf-02,-0.53777814,,-0.21158746,
55,pixar135,run-01,splithalf-02,-0.22045882,,-0.5183819,
56,pixar135,run-01,splithalf-02,-0.050323676,,-0.5571002,
57,pixar135,run-01,splithalf-02,-0.017811809,,-0.11432973,
58,pixar135,run-01,splithalf-02,-0.012791574,,0.04384181,
59,pixar135,run-01,splithalf-02,-0.42732748,,0.22680314,
60,pixar135,run-01,splithalf-02,-0.22213528,,0.10765214,
61,pixar135,run-01,splithalf-02,0.34162277,,-0.14733496,
62,pixar135,run-01,splithalf-02,0.54349506,,-0.19952312,
63,pixar135,run-01,splithalf-02,0.6627913,,0.06468098,
64,pixar135,run-01,splithalf-02,0.6215677,,0.5744421,
65,pixar135,run-01,splithalf-02,1.2065833,,0.10071995,
66,pixar135,run-01,splithalf-02,1.1992489,,-0.12275149,
67,pixar135,run-01,splithalf-02,0.2517648,,-0.64738846,
68,pixar135,run-01,splithalf-02,0.21153943,,-0.029529119,
69,pixar135,run-01,splithalf-02,0.5750874,,0.13836667,
70,pixar135,run-01,splithalf-02,0.7861541,,0.34540555,
71,pixar135,run-01,splithalf-02,1.110871,,0.7435192,
72,pixar135,run-01,splithalf-02,0.9310776,,1.3655647,
73,pixar135,run-01,splithalf-02,1.0204648,,1.1962268,
74,pixar135,run-01,splithalf-02,1.0558217,,0.83283377,
75,pixar135,run-01,splithalf-02,0.35805473,,0.37623885,
76,pixar135,run-01,splithalf-02,0.1530042,,0.10874951,
77,pixar135,run-01,splithalf-02,-0.40300083,,-0.23025103,
78,pixar135,run-01,splithalf-02,0.26149988,,-0.25672832,
79,pixar135,run-01,splithalf-02,0.5365307,,-0.097983,
80,pixar135,run-01,splithalf-02,0.9187628,,0.20960383,
81,pixar135,run-01,splithalf-02,0.4808747,,-0.018664587,
0,pixar136,run-01,splithalf-01,,-0.0008257985,,-1.4831971
1,pixar136,run-01,splithalf-01,,0.19269618,,-1.1062329
2,pixar136,run-01,splithalf-01,,0.042334463,,-0.82581156
3,pixar136,run-01,splithalf-01,,-1.1132584,,-1.204388
4,pixar136,run-01,splithalf-01,,-0.6716513,,-1.3520474
5,pixar136,run-01,splithalf-01,,0.5171169,,-1.1431535
6,pixar136,run-01,splithalf-01,,0.2630585,,-1.408337
7,pixar136,run-01,splithalf-01,,0.69320405,,-1.2459772
8,pixar136,run-01,splithalf-01,,0.29359895,,-1.1573406
9,pixar136,run-01,splithalf-01,,0.60405654,,-1.2114971
10,pixar136,run-01,splithalf-01,,-0.14120026,,-1.3171393
11,pixar136,run-01,splithalf-01,,-0.5128037,,-1.5780957
12,pixar136,run-01,splithalf-01,,-0.52608085,,-1.490001
13,pixar136,run-01,splithalf-01,,-1.4488261,,-1.3506804
14,pixar136,run-01,splithalf-01,,-0.8598404,,-1.4629552
15,pixar136,run-01,splithalf-01,,-0.48347354,,-1.151487
16,pixar136,run-01,splithalf-01,,-0.062296353,,-0.74604046
17,pixar136,run-01,splithalf-01,,0.5030426,,-0.6107953
18,pixar136,run-01,splithalf-01,,0.39821118,,-0.54484713
19,pixar136,run-01,splithalf-01,,0.1862617,,-0.33961004
20,pixar136,run-01,splithalf-01,,-0.9820391,,-0.512671
21,pixar136,run-01,splithalf-01,,-0.24911866,,-0.8555188
22,pixar136,run-01,splithalf-01,,-0.6570893,,-1.043832
23,pixar136,run-01,splithalf-01,,-0.083490774,,-0.57718116
24,pixar136,run-01,splithalf-01,,0.31167734,,-0.33066806
25,pixar136,run-01,splithalf-01,,0.25469676,,-0.67712086
26,pixar136,run-01,splithalf-01,,-0.7821974,,-1.2715172
27,pixar136,run-01,splithalf-01,,-0.38260466,,-1.0193547
28,pixar136,run-01,splithalf-01,,-0.10274879,,-0.5740775
29,pixar136,run-01,splithalf-01,,-0.305039,,-0.9839342
30,pixar136,run-01,splithalf-01,,0.16806078,,-0.6328222
31,pixar136,run-01,splithalf-01,,-0.21434684,,-0.31493473
32,pixar136,run-01,splithalf-01,,-0.51302207,,-0.27168813
33,pixar136,run-01,splithalf-01,,0.1756417,,0.15032654
34,pixar136,run-01,splithalf-01,,-0.4605809,,-0.042797003
35,pixar136,run-01,splithalf-01,,-0.7445189,,0.44867498
36,pixar136,run-01,splithalf-01,,-0.5981437,,0.38703582
37,pixar136,run-01,splithalf-01,,-0.54472303,,0.5687414
38,pixar136,run-01,splithalf-01,,-0.3687655,,-0.0026320727
39,pixar136,run-01,splithalf-01,,-0.68802947,,0.34196925
40,pixar136,run-01,splithalf-01,,0.072596446,,0.67888504
41,pixar136,run-01,splithalf-01,,-0.09574487,,0.80230504
42,pixar136,run-01,splithalf-01,,0.9361223,,0.5511158
43,pixar136,run-01,splithalf-01,,0.6811077,,0.6797334
44,pixar136,run-01,splithalf-01,,0.10197093,,0.33335763
45,pixar136,run-01,splithalf-01,,0.6380386,,0.8533335
46,pixar136,run-01,splithalf-01,,0.25857973,,0.71777904
47,pixar136,run-01,splithalf-01,,0.19743857,,0.6977396
48,pixar136,run-01,splithalf-01,,0.11610762,,0.9201967
49,pixar136,run-01,splithalf-01,,-0.07004845,,0.905548
50,pixar136,run-01,splithalf-01,,0.056230348,,0.33333796
51,pixar136,run-01,splithalf-01,,-0.77133626,,0.49955043
52,pixar136,run-01,splithalf-01,,-0.253246,,1.057182
53,pixar136,run-01,splithalf-01,,0.1613001,,1.2496647
54,pixar136,run-01,splithalf-01,,0.8287447,,1.2921795
55,pixar136,run-01,splithalf-01,,0.29222894,,0.75483406
56,pixar136,run-01,splithalf-01,,0.41586822,,0.39294925
57,pixar136,run-01,splithalf-01,,0.65981185,,0.5153843
58,pixar136,run-01,splithalf-01,,1.2941669,,1.1782343
59,pixar136,run-01,splithalf-01,,0.84035647,,0.9492699
60,pixar136,run-01,splithalf-01,,1.1350422,,1.1078191
61,pixar136,run-01,splithalf-01,,-0.17945294,,0.9414679
62,pixar136,run-01,splithalf-01,,0.11038147,,0.5032544
63,pixar136,run-01,splithalf-01,,-0.06062299,,0.4936099
64,pixar136,run-01,splithalf-01,,0.1952894,,0.51222646
65,pixar136,run-01,splithalf-01,,0.612615,,0.4646758
66,pixar136,run-01,splithalf-01,,0.020910129,,0.9065941
67,pixar136,run-01,splithalf-01,,-0.123488285,,1.1960697
68,pixar136,run-01,splithalf-01,,0.10033538,,1.2222244
69,pixar136,run-01,splithalf-01,,0.45761982,,1.4029535
70,pixar136,run-01,splithalf-01,,-0.35592964,,0.6425824
71,pixar136,run-01,splithalf-01,,0.2651578,,0.8596203
72,pixar136,run-01,splithalf-01,,0.39599445,,0.5808813
73,pixar136,run-01,splithalf-01,,-0.74944097,,0.44272262
74,pixar136,run-01,splithalf-01,,-0.67568934,,0.3194542
75,pixar136,run-01,splithalf-01,,0.28772032,,0.62325585
76,pixar136,run-01,splithalf-01,,0.36357296,,0.97279185
77,pixar136,run-01,splithalf-01,,0.560672,,0.9525491
78,pixar136,run-01,splithalf-01,,0.6099845,,0.36429435
79,pixar136,run-01,splithalf-01,,0.21745987,,-0.157053
80,pixar136,run-01,splithalf-01,,-0.30534503,,0.2564687
81,pixar136,run-01,splithalf-01,,-0.3497579,,-0.027410496
0,pixar136,run-01,splithalf-02,-0.34178758,,-0.046822995,
1,pixar136,run-01,splithalf-02,0.14217272,,-0.12857747,
2,pixar136,run-01,splithalf-02,0.36061805,,0.13646483,
3,pixar136,run-01,splithalf-02,-0.43732005,,0.13396026,
4,pixar136,run-01,splithalf-02,-0.2596137,,-0.5750165,
5,pixar136,run-01,splithalf-02,0.10908443,,-0.03789999,
6,pixar136,run-01,splithalf-02,-0.00922888,,-0.26022607,
7,pixar136,run-01,splithalf-02,-0.48723608,,-0.6280707,
8,pixar136,run-01,splithalf-02,-0.8444198,,0.27038178,
9,pixar136,run-01,splithalf-02,0.055425752,,0.104562975,
10,pixar136,run-01,splithalf-02,-0.66818047,,-0.42942482,
11,pixar136,run-01,splithalf-02,0.37777188,,1.1299385,
12,pixar136,run-01,splithalf-02,-0.87282246,,-1.562943,
13,pixar136,run-01,splithalf-02,,,,
14,pixar136,run-01,splithalf-02,,,,
15,pixar136,run-01,splithalf-02,,,,
16,pixar136,run-01,splithalf-02,-0.7589888,,-0.281432,
17,pixar136,run-01,splithalf-02,-0.22994971,,-1.012415,
18,pixar136,run-01,splithalf-02,-0.3259918,,-0.3310546,
19,pixar136,run-01,splithalf-02,1.7268019,,0.8552152,
20,pixar136,run-01,splithalf-02,,,,
21,pixar136,run-01,splithalf-02,-0.78223693,,-1.2796941,
22,pixar136,run-01,splithalf-02,-0.54801637,,-0.6478356,
23,pixar136,run-01,splithalf-02,-0.331036,,-0.8287306,
24,pixar136,run-01,splithalf-02,-0.22987564,,-0.56861603,
25,pixar136,run-01,splithalf-02,-1.2164586,,-0.3078269,
26,pixar136,run-01,splithalf-02,-1.1710827,,-0.5000005,
27,pixar136,run-01,splithalf-02,-0.85653913,,0.04191391,
28,pixar136,run-01,splithalf-02,-0.6696377,,-0.9093318,
29,pixar136,run-01,splithalf-02,-0.6429278,,-0.49031287,
30,pixar136,run-01,splithalf-02,-0.50021476,,-0.80839556,
31,pixar136,run-01,splithalf-02,-0.31789273,,-0.5958105,
32,pixar136,run-01,splithalf-02,-0.23869792,,-0.344502,
33,pixar136,run-01,splithalf-02,-0.28796318,,-0.7824604,
34,pixar136,run-01,splithalf-02,-0.1843412,,-0.24213973,
35,pixar136,run-01,splithalf-02,-0.25641266,,-0.62584084,
36,pixar136,run-01,splithalf-02,-0.034656253,,-1.1189312,
37,pixar136,run-01,splithalf-02,0.057216447,,-0.38533944,
38,pixar136,run-01,splithalf-02,0.5827695,,-0.19727929,
39,pixar136,run-01,splithalf-02,0.5724503,,-0.025696749,
40,pixar136,run-01,splithalf-02,0.51097727,,-0.7263952,
41,pixar136,run-01,splithalf-02,-0.71375453,,-0.35317928,
42,pixar136,run-01,splithalf-02,-0.9906265,,0.06570778,
43,pixar136,run-01,splithalf-02,-0.66932034,,-0.5693498,
44,pixar136,run-01,splithalf-02,0.18278739,,0.38384953,
45,pixar136,run-01,splithalf-02,0.23418252,,0.5654682,
46,pixar136,run-01,splithalf-02,0.3705192,,0.52664185,
47,pixar136,run-01,splithalf-02,0.32380462,,0.25503922,
48,pixar136,run-01,splithalf-02,-0.19880988,,-0.08263179,
49,pixar136,run-01,splithalf-02,-0.43202487,,-0.39045006,
50,pixar136,run-01,splithalf-02,-0.06776762,,-0.0013116866,
51,pixar136,run-01,splithalf-02,-0.08611352,,0.3229486,
